,Review
169,cuma bisa digunakan bulan kedepan karna exp date nya sangat mepet heran kenapa yaa toko nya cuma jual retinol yg udh dekat dgn exp date saya lihat gak ada pilihan lain cuma ini satu nya retinol ampoule pengiriman sangaaaaaaaaaat lama barang dikirim dari makasar packing gak aman karna dikirim dengan kardus yg gampang penyok inti nya sangat mengecewakan masa pakai cuma bulan sebelum exp date karna retinol tidak dipakai setiap hari jadi kemungkinan habis nya mungkin akan sangat lama saya lihat banyak keluhan exp date ini buat yg mau beli hati deh buat apa beli murah klo masa pakai nya cuma sebentar
170,pengiriman lama disaat seller skincare laen berlomba lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut larut ngirim ini produk mana produknya  aja cih
171,saya tidak terima barang tapi di selesaikan saya sangat kecewa
172,barang yang di kirim mendekati batas exp exp nya maret sedangkan belinya september ngga ada satu tahun barang bulan sebelum kadaluwarsa jarak kadaluwarsa dan waktu belinya memang sepertinya sih stok lama nyatanya di kirim dari medan padahal biasa beli di kirim dari jogja semua baru kali ini di kirim dari medan padahal kemarin beli toner nya aja exp februari padahal official store lho tau gini mending beli di sociolla atau di website avoskin langsung deh kapok beli serumnya di official store avoskin toped
173,sayang banget dpt sabun nya kaya gtu ada bercak nya padahal kalo normal itu warna full orange sempet complain dan diretur setelah dikirim balik tp dpt sabun yg sama kaya gtu lagi jadi males mau complain lagi yasudahlah
174,kecewa ama produk ni kualitas produk gak sesuai dengan harga nya gak bisa menyerap dengan baik wkt pakai pas keringnya jadi lapisan kyk kulit mati gitu ke gosok dikit aja langsung mengelupas
175,saya tidak menerima product ini karena kurir sicepat mengalami kesalahan pengiriman namun pengajuan refund ditolak terima kasih
176,isinya cuman bisa dipake kali
177,paket dalam keadaan basah karna bocor akibat dari tutup botol yg tidak kenceng padahal kondisi packing masih sealed produk tidak di lilit oleh kertas pengamannya hanya di taruh aja di atas produk bisa dilihat ini salah dari seller dan permintaan ganti produk di tolak seller jadinya ke pengembalian dana dari pihak asuransi padahal mau barangnya
178,sangat kecewa beli paket toner serum yg dtg cuma tonernya aja serumnya ngga ada karena udah percaya duluan jadi ga ada video unboxing abisin uang jadi musti beli serumnya lg
179,isinya habis bis basah kuyup kapok beli disini lagi udh komplain bilangnya packing sudah aman pdhal dari saya buka paket tutup botol kebuka dan isi habis gak mau disalahin kecewa pokoknya
180,pesanan datang tidak sesuai pesan perfect divine combo yg datang miraculous dark spot dilihat dari harga sudah jelas selisihnya serum ysb konfirmasi via chat disuruh menunggu terus akhirnya tidak bisa diretur karena shipping label blur padahal waktu sampai di tempat saya ya sudah blur seperti itu sayangnya tidak sempat buat video unboxing karena ini sudah pesanan ke dan setiap saya pesan sebelumnya tidak pernah ada kesalahan padahal setiap pesan selalu dalam jumlah yg tidak sedikit tolong lebih hati hati lg dan jika syarat retur adalah shipping label yg jelas tingkatkan kualitas shipping label kalian agar bisa saat sampai ke pelanggan tidak blur dan dibuat database agar bisa mengecek pesanan yg sudah dikirimkan ke pelanggan apa saja sudah saatnya ganti ke produk yg after sales servicenya lebih baik semoga ulasan saya tidak dihapus
181,pas datang cream nya warna nya bukan putih tp coklat setelah beberapa  jelaskan kasih histori sampai disuruh isi data baru di kirim kurir untuk pick up skrg lg menunggu gmn apakah ada pergantian krn blm dikabarin sama sekali entah krn cream nya clearance apa gmn kecewa aja krn memang butuh banget
182,kemasan tidak aman tp barangnya kaca semua pecah dimana
183,baru kali ini beli barang expirednya deket banget kecewa banget
184,barang sudah mau exp
185,pengiriman lama exp nya ga sampai bln sedangkan skincare pakai nya kan lama padahal official store
186,padahal udah bilang kalo salah beli udah deal juga untuk dicancel tapi malah tetep dikirim jadi buang buang uang
187, dpt gift pun brgnya aman
188,saya selalu pesan di sini tapi terakhir saya pesan produk saya pesan hanya di kirim mengecewakan sekali
189,pesan facial wash malah dateng toner beli online kan biar praktis kalo gini harus keluar lagi balikin barang walaupun ada opsi dijemput barangnya berarti harus stand by juga dirumah jari ribet
190,pesan dtg krn ga video jd sumbangin sm pegawai yg packing mgkn butuh toner tp ga ada duit beli dusnya aja kecil bungkus bubble wrap ga muat lah toner uda keliatan
191,penanganan komplainnya lama bgt dan butub waktu lebih dari satu minggu dari toko sama sekali tidak responsif lebih cenderung pasif dan lemot cs nya juga sama ga ngerti apa yg dia hadapi ga mencoba mengerti kendalanya saya merasa mendapatkan pengalaman yang sangat buruk padahal official store tapi malah kaya gini next time mending beli ke reseller aja lebib murah lebih ramah biasanya yg brand gede suka tinggi kepalanya beda sama reselleler kecil yg lebih ramah ramah dan solutif
192,muka saya dan adik saya hancur jerawat besar muncul tidak berhenti muka jadi sangat berminyak apa karena saat saya beli sedang promo jadi barang yang dikirim barang sisa yg kadaluarsa nya sebentar lagi ya
193,mohon untuk teliti lagi saat proses orderan ya saya order retinol dikirimnya lain kalau komplain males tukar balikin kirim lagi nunggu lagi org pesanan ini aja seminggu kali ya bru smpe
194,nunggu seminggu barang tau ny zonk mau  tuker ma yg lain mau  cancel tpi barang sudah  kirim akhir ny barang  tukar tanpa ada konfirmasi dari saya
195,gue beli serum lactic acid di kirim jeroan tamia sialan minta tanggung jwb ke avoskin sama ekspedisi si lelet malah blunder akhirnya angkat tangan ga solutif duit ilang barang ga ada
196,toner pecah saya gk tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain
197,jangan karena diskon ongkir pengiriman lambat mending ongkir normal barang cepat datang kita kan butuh barangnya
198,nyebelin pesen yang engga clearance dapet expired agustus mana gaada setahun
199, didnt receive it they switched it with toner
200,ampoulenya bagus tapi ini transaksi kedua saya berturut turut salah kirim alamat jadi saya harus mengambil paket di rumah orang yang tidak dikenal untuk kedua kalinya
201,barang berbeda dengan versi sebelumnya
202,gk lagi beli disini dua kali loh barangnya bermasalah bau dan lengket semoga kena karma deh org di balik ini males banget produk sampah dan gk ada tanggung jawabnya
203,parah beli serum di kirim cuma doang ga ada penjelasan nya klo saya tidak ad video harus nya ada solusi buat kesalahan kekurangan barang yg  kirim tolong tracking cek detail pengiriman nya saya rugi
204,barang nya udh lama saya buka tapi blm dikeluarin dri kotaknya dan baru kali ini beli tapi kualitasnya kyk muntahan org bau dan lengket kental bgtt padahl yg sebelum nya gk gini kalau kalian bilang boong atau menjatuhkan saya gk akan berhenti pake skincare ini cuman baru kali ini dapat yang zong banget dari warna juga udh beda tulisan expired beda dri botol lain bener kyk di oplos boleh ya dilihat video nya botol pertama itu yg saya beli botol kedua itu yg udh lama saya beli juga so gimana ini kocakkk
205,barang kurang kirim pcs dah biasa beli dj sini gak pernah kurang kirim cmn  ini aja sialnya aku buka setelah transaksi selesai dan gak di videoin gak tau hrs komplain ke mana merasa sangat di rugikan
206,beli di kirim cm udah kirim lamaaaa kondisi barang saya terima jg seperti sudah terbuka dari segel nya
207,beli apa yang di kirim apa
208,beli toner yang di kirim serum
209,barang lama di proses beli pcs bayar pcs yang datang hanya pcs itu pun juga ada keterlambatan pengiriman terimakasih pengalaman berbelanjanya
210,pesan tanggal dikirim tanggal padahal tgl sdh harus dibawa terbang kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan padahal produk bagus dan sdh menjadi pengguna tetap avoskin
211,penipu ga ada isinya tll bye di chat jawabnya cuma disuruh berdiriin kemasan like wtf gue jg tau woiii ga kelas rb ga ada isi bener penipuan sih
212,saya beli pcs yang dateng malah cuman pcs
213,isinya seuprit nyesel bgt
214,sy tanya expired kapan jawabannya tahun dr tgl produksi lah sy mana tau pabrikan kapan produksinya taunya dikirimin barang exp cuma bulan lagi kalo pembeli nanya kapan expired jawab aja tgl yg tertera di kemasan bukan estimasi expired sorry aja nih cuma karena emang kecewa
215,pertama aku kira memang bercak sabunnya karena aku beli dan nya bercak tapi ternyata defect alias produk cacat setelah aku liat review blogger sama ulasan pembeli yang lain sabunnya tidak ada bercak produk yg aku terima ini sampe dalemnya juga bercak kayak jamuran produk gagal tlg jangan  jual
216,tidak ada isinya kosong
217,sampai skrg blm dtg brngnya setelah diretur krn dtg posisi kosong barangnya bocor sdh brp kali chat follow up balesannya akn dcek smpe skrg ga ada kbr mohon maaf yaa saya kasih bintang
218,barang tidak di terima tidak sampai
219,barang yg dikirim tidak lengkap saya merasa dirugikan next time di cek lagi dong
220,pesan april butuh agak cepat tp ternyata antrinya panjang pas izin mau cancel ditolak katanya udah diproses tp ditanya kepastian kirim kapan ttp dibilang untuk cek berkala estimasi sampai tanggal april kenyataan sampainya april kecewa
221,saya itu sdh langganan avoskin dr lama iseng belu clearance sale serum favorit ini tp  purchase selalu ngeh kl isinya itu nggk full seukuran leher botol padahal yg dulu isinya full se leher botol aneh
222,order toner yg dikirim serum
223,diluar ekspetasi dalam pengirimannya mohon untuk direview kembali untuk produk diterima baik dan bagus
224,barang yg di terima beda seperti yg biasa dipake yg ini tekstur nya cair dan butek biasa pake bening dan tekstur nya kental dan digunakan ke wajah wajah malah jadi kusam
225,barang yang dikirim tidak sesuai saya beli niacinamide yg dikirim salicylic acid
226,toner yang ditunggu tapi pas nyampe kemasan tumpah dan tonernya abis ya allah pen nangis
227,abis pake minggu malah breakout mau klam asuransi alergi nya malah  bisa
228,yang dikirimkan bukan toner ml tp yg ml baru sempat unboxing
229,tumpah
230,sudah meminta pembatalan pesanan karena mau ganti produk dan tinggal menunggu persutujuan penjual tetapi tetap di proses seperti sengaja dan memaksa
231,dus produk rusak seperti sudah di buka
232,maaf ya saya kasih bintang soalnya essence nya susah bgt keluar meskipun ini udah diretur proses retur juga lama bgt total minggu saya baru terima barang barunya udah gt msh juga susah keluar essence nya gatau ya mungkin yg size gede ga susah ky gini not reccomend kecewa sih soalnya beli harga normal ud gt keracun org yg katanya bagus bgt tp aku sendiri susah buat coba produknya pdhl series avoskin lain yg aku punya ga ky gini
233,beli yg kombucha datangnya yg niacimide kuning bening kecewa minta pertanggungjwban tp solusinya ditukar dan hrs kirim balik barangnya trs waktuku yg terbuang gag diganti rada males trs yaudahlah dipake aja drpd nunggu lagi
234,sebotol tumpah semua kok ga  ganti
235,bru bukak sudah exsaited mw pkek  dipencet gk ada isinya cmn setetes dblg hrus di berdiriin dlu krn uk kecil logika aja ini biar uk kecil msa sekali pakai kan gk mngkn ya sngat kecewa
236,tulisannya ml tp kyk ga ada isi cuma secuil yg keluar udh di pencet isinya cuma angin pertama kali beli produk yg ga ada isi kyk gini sangat kecewa
237,pengiriman nya lama sekali
238,untuk ukuran ml kecewa banget karena isinya sumpah dikit banget cuman dari wadahnya
239,yang dipesan retinol toner tapi yang dikirim refining toner
240,review ini akan diubah jd bintang kalau dibales dengan tidak men sensor nama okeh diubah
241,gak dapat tasnya
242,salah kirim barang yang dikirim produk lain saya chat online toko tdk ada respon balasan
243,baru kali ini beli dan dikirim dari toko cabang ternyata pas dibuka produknya sudah rusak biasanya beli dan dikirim dari yg jogja langsung selalu aman dari awal agak 
244,katanya free sticker sama popsocket untuk paket ini tapi ga dapet
245,isi kosong sangat mengecewakan sekali
246,pertama kali beli skincare nya avoskin dan kaget gini banget sih avoskin jualannya aku beli produk diskon  terus dikasihnya produk yg udh mau kadarluarsa udah gitu debunya tebel poll ngabisin stok ga laku kayaknya udah paling bener pake somethinc lah mau lagi diskon mau lagi promo produknya tetep dikirim yg bagus duh avoskin baca dong kritikan yg ngasih bintang dibawah terus perbaiki diri
247,salah kirim kepencet selesai transaksi sellernya ga bener harusnya toner yg dikirim beda malah your skin bae duanya
248,barang yang sampai tidak sesuai pesanan
249,barang yang dipesan tidak sesuai seharusnya dapat set retinol series tapi yg dikirim hanya toner saja
250,masker tipis packaging ga sesuai sama harga
251,barang sampai dengan selamatt
252,ini pertama kali saya membeli serum avoskin jujur untuk produk serumnya sejauh ini tidak ada komplain namun saat saya terima pipet pumpnya tidak berfungsi serum tidak tersedot dan tidak bisa keluar begitu dicoba pakai pipet pump serum merk lain dengan effortless lgsg tersedot dan keluar hanya dengan sekali pencet lalu saya minta tolong replace pump ke tim cs awalnya dioper untuk kirim video ke whatsapp lalu sudah saya lakukan sampai hampir minggu kemudian saya tunggu dengan sabar tapi belum ada kabar jadi saya followup lalu tim cs di whatsapp mengoper saya lagi ke tokped saya followup lagi di tokped lalu dibilang karena serumnya kental dan saya tidak paham cara pakai serum bener bener nggak habis pikir karena udah usaha bikin video sejelas mungkin kalau pipetnya nggak berfungsi dan langsung berfungsi dengan pipet lain jadi udah jelas bukan salah serumnya saya jelasin lagi dengan detail tapi terus diputer puter segitu beratnya untuk replace pump aja sayang sekali produk yang bagus harus mengecewakan customer karena sdm nya untuk yang baru mau coba serum avoskin semoga pumpnya nggak rusak kayak punya saya yaa kalau rusak pake pipet serum lain aja daripada buang waktu untuk komplain terima kasih avoskin sukses selalu
253,warna sudah kuning apa bisa diganti
254,ternyata isinya cuma gram tulisnya kemasan gr kecewa
255,lama bgt pesen kamis dikirim senin
256,pesannya yg no tapi dikirim no
257, males drama bgt avoskin mending cancel dr toko ka drpd dikirim yg ga sesuai pesen acne spot yg dikirim malah masker
258,beli pcs dikirim pcs ga ridho sampai kapan pun buat yg packing amanah konsumen itu di jaga kerja yg teliti
259,pesan dikirim hati ini official store kerjaan ga becus ga tau diganti atau kaga
260,pesan dikirim hati dengan toko ini kerjaan tidak becus nga tau diganti atau tidak
261,war flashsale tapi paket hilang kecewa sih mana war nya susah bukan di ganti produk cm di refund aja
262,barang belum diterima
263,biasanya kiriman komplit tapi pas pesenan ini ko beli datengnya cuman
264,barang yg dikirim tidak sesuai
265,sedih beli acne solution dikirimnya masker kecewa sih sekelas avoskin toko besar tpi drama
266,barang tidak sesuai
267,parah si kesalahan seller dikasi nya sheet mask
268,sampah
269,kalau memang salah dari seller di cancel saja dari sana jangan dikirim dengan barang berbeda kan ga semua orang butuh apa yg dikirimkan makanya pas upload diskon benerin liatnya
270,expired bulan depan
271,ga cocokkkk
272,benar kecewa pakai avoskin sudah lebih dr tahun baru kali ini kapok dgn servicenya silakan teman konsumen nilai sendiri dari bukti foto saya seriously pasti banyak yg udah percaya dgn brand ini sehingga tidak merekam proses membuka paket seperti saya tuhan maha tahu tentang kebenaran okelah saya rugi rb tapi jangan harap saya mau membeli lagi atau mempromosikan brand ini lagi ke lingkungan saya
273,dikirimi box kosong dan perlu nunggu serta follow up selama bulan
274,barang yg dikirim beda dengan yg dipesan
275, never received the products for over month waiting and now waiting for tokopedia to make refund  waste of time
276,bikin jerawatan sudah bulan pakai malah makin parah mending gk pakai
277,setelah pakai bulan malah jerawatan parah padahal dulu gk separah ini menyesal pakainya
278,pengiriman lama pesan toner dikirim serum serum yg dikirim exp bulan udah mo expired trik buat abisin barang exp refund ribet wong yg salah sapa yg buat rib
279,isinya seperti sudah expired baunya ga sedap beda dgn pembelian ku yg sblmnya please mau direfund atau tuker item baru aja rugi banget asli
280,salah kirim yg dateng malah niacinamide tolong diperhatikan dalam mengemas barangnya
281,semoga avoskin makin laris sehingga bisa mensejahterakan karyawannya biar makin semangat konsentrasi dalam bekerja
282,pertama kali belanja di official store avoskin produknya ga ada masalah tapi logistiknya lama semoga jadi bahan evaluasi avoskin untuk bermitra dengan anteraja karena bisa mempengaruhi kepuasan pelanggan walaupun produknya tidak ada masalah ecommerce sebelah kurir bebas ongkir nya ga selambat ini
283,beli pcs serum yg dikirim cuma di resi ditulis pcs sori saya kasih bintang dulu sampai komplain saya ditangani
284,baru nyoba udh pake seminggu sm skali gk ngurangin jerawat jerawat malah gk mati sm skali kering aja engga kempes engga malah merah gtu aja kya gk ngefek gtu sm skali pdhal cm jerawat krn after haid
285,ini sudah kelima kalinya saya repurchase baik dari avoskin official store maupun dari official store lain namun baru kali ini produk yang saya terima warnanya kekuningan bahkan ketika dijejerkan dengan produk lama yg sudah hampir habis jauh sekali kelihatan bedanya ketika saya tanyakan hanya dijawab sedang ditanyakan ke bagian qc dan tidak ada update sampai sistem auto close pembelian ini sangat disayangkan ya avoskin ini padahal produknya bagus tapi kok kali ini jelek sekali kualitas barang yg dikirim dan customer servicenya
286,barang seperti sudah dibuka oleh kurir
287,eww tidak dapat free tonner refining tonner yg ml padahal alasan beli gara gara itu baru kali ini kecewa sama avoskin kek ngk niat banget ngasih hadiah eww beda sama brand sebelah
288,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain
289,belinya harga normal tapi dapatnya stok lama exp padahal pemakaian refining serum kan ngga tiap hari dan hanya tipis mana harganya plg mahal diantara serum lainnya sebelumnya beli serum lain dpt yg exp rugi jatohnya
290,saya dikasi produk yg sudah kepake kemasan luarnya masih utuh tersegel tapi isi dalamnya sudah hampir habis tinggal sisa pake  habis kecewa berat jadinya saya order baru lagi skrg di toko lain insyaallah gak ketipu lagi
291,tidak ada isinya
292,saya gatal kalau pake sama perih yaa setelah bbrp kali pemakaian
293,isi nya tidak ada sheet mask hanya cairan
294,barang hilang tidak sampai pesanan
295,exp nya bulan ya bukan nulis itu yang sesuai dg kenyataan barang
296,beli dikirim hanya satu tidak minta pengembalian dana karena saya beli untuk ibu saya di luar kota dan baru dibuka beberapa hari setelahnya sehingga terlanjur tidak bisa dikomplain sedih banget ga amanah penjualnya padahal udah berapa kali saya beli avoskin ini lo
297,harga normal dapat expired date mepet tgl bln lagi padahal beli yg harga normal bukan clearance sale udah di minta solusi ttep aja gak bisa menyelesaikan solusi kapok
298,barang tdk sampai ke pelanggan si cepat halu benar halu mengecewakan sebaigai pelanggal avo skin rugi kan saya tolong kurir ya yg amanah
299,warna produk hafusnya gel bening tapi yg di terima warna kuning kecewa sih sekelas avoskin dapat barang kaya gini
300,ga amanah beli dikirim
301,beli dikirim
302,ga ngerti knp smpe  gagal pickup
303,saya pesen tapi yg datang cuma pdhl diresi nya tertulis pcs emang salah saya ga divideoin krn udh percaya aja krn udah sering beli juga eeeehh ya sudahlah mo gmn lagi ga divideoin juga cuma ada foto doang
304,expired date tinggal bln lg padahal pembelian sblmnya expired bisa th packaging kotor dan dusnya lecet obat totol jerawatnya kempes gak padat seperti sebelumnya
305,expired bulan oktober padahal pembelian sebelumya expirednya bisa sampe thn ini cuma bln lg kau expired sy kecewa krn ini bukan pembelian pertama  avoskin produk yg sy pakai dr avoskin baru kali ini dikasih yg exp datenya cuma bln
306,kecewa karena tidak dijelaskan mengenai bonus pouchnya pas dateng gak ada free produk apapun sudah komplain namun tidak ada respon semoga lebih baik lg avoskin
307,kardusnya udh sobek pdhl dipakein bublewrap lho pas cb buka produknya tutup botolnya agak susah dibuka cm bisa di puter tp ga kebuka
308,secara packaging ok tapi cap nya plastik bgt secara hasil di aku bikin merah terus begitu bangun tidur kulit aku ada bau skincarenya gitu not too impressed affordable but very average quality
309,expnya biasanya exp skincare yg dijual itu rata tahun minimal ini stock lama di kasih ke pembeli termasuk deket exp
310,kecewa harusnya jelas pas checkout tlsnnya dpt cash back ini mlh gk dpt
311,botol tidak ditutup rapat isinya tumpah
312,pengiriman cepet sih tapi  ga suka baunya baunya ga enak
313,tekstur cream nya  kek cream malamny agak keras
314,pengemasan lama tidak sesuai est time yang ditampilkan alasanya overload orderan tp di ecommerce lain bisa dikirim ontime dan cek penilaian toko sudah banyak yg terima produk tepat waktu harus hc dulu baru dikirim barangnya pelayanannya not recommended
315,requestnya avoskin action eye ampoule tapi yang dikirim intensive nourishing eye cream jelas beda item tp semoga cocok
316,seperti sudah lama cream nya ada air air terpisah di atas nya perih saat di apply
317,kenapa susah bgt keluarin produknya harus yg bener dipencet banget baru keluar emg kayak gini
318,produknya sih bener yaitu ysb aa dan toner niacin tapi gambar produk misleading menyesatkan dan menipu sih saya beli ini bukan buat pake sendiri tapi buat gift ke orang jadi sengaja cari yang paket dengan dus cantik seperti di gambar ini ketika datang cuma individual box menyesatkan banget deh tau gitu saya beli brand lain yang gambar packagingnya sesuai dengan packaging ketika dikirim skr jadi saya harus cari box lagi kalau jualnya individual box produk gini gak usah sok sok tulis glow set package dan pasang gambar dus packaging yang menipu gini lah gambar sesuai produk dong harusnya
319,pas dibuka dalamnya kopong dipencet isinya ini  pake doang habis ga ngerti apa ml sedikit itu ya ga worth it harganya
320,muncul jerawat batu setelah pakai ini udh bulan lebih bekasnya ga hilang
321,muka ku auto merah kukira cm efek pertama tp trnyt stlh pemakaian beberapa kali dan padahal gak setiap hari ttp aja sama aku mau preloved aja yaa
322,beli di tokped ternyata dr toko cabang expirednya lebih cepet bahkan dr botol saya yg sudah mau abis dan warna sudah menguning gatau apakah produk rusak atau masih aman dipake overall cukup mengecewakan
323,review jujur produknya bagus tp jd kurang respect krn di gambar ditulis dpt tas tp ternyata pas dibuka engga ada pas dikomplain uda sertakan foto tetep engga bisa krn katanya engga ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tp tetep aja klo kaya gini buyers yg disalahkan dan dirugikan seolah olah kesalahan buyer pdhl jg ada part kesalahan penjual krn produk tdk dikirim lengkap untung cuma tas hadiah gimana klo yg salah kirim produk serum ratusan ribu buat yg belanja disini hati hati ya selalu bikin video unboxing krn sekelas avoskin aja bisa bikin kesalahan smg tdk terjadi sama teman yg lain tambahan info bungkus sangat tight dgn produk dan bahkan solasinya msh nempel di kardus logikanya klo ada tasnya engga mungkin bisa setight itu kan
324,kulitku bukan tipe kulit yg sensitif jarang breakout tp pke ini bru  langsungjerawat kecil muncul
325,pengiriman sampe hari lama bgt pdhl pket yg lain udh sampe bahkan paket udh sampe
326,paket terlama yg pernah aku terima seminggu baru sampe  gatau nyangkut dimana ini paket
327,pas dibuka udah ancur ga bersisa
328,ga cocok paginya muka merah di pipi jidat bawah mata
329,kemasan botol toner nya tolong diperbaiki tutup botol tdk rapat dan kencang longgar botol toner menjadi pecah terlepas dr pegangan
330,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini ga cocok di kulitku yang ada langsung tumbuh jerawat
331,pesenan salah dtg terus barangnya udh abis piye mo retur lg ppkm gini jg ribet huv
332,cream mahal tapi gaada spatula nya hmmmm nyesek abis cekot ml semoga cocok deh
333,kulit saya gak cocok pakai sunscreen ini timbul jerawat meskipun cuma
334,not worth your 
335,pesan ysk bae yg datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru dtg tanggal agustus padahal pesan dari tgl juli
336,sudah pengiriman lama ternyata di aku ga cocok banget mmg tipe aku sensitif dan acne prone dan ga cocok dgn niacinamide namun di iklan sblm launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya belain ikutan war tengah malam pas dtg jg lama banget minggu begitu coba sehari lgsg ada jerawat di jidat kirain krn kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yg enggak pernah jerawatan lagi duh susah sembuhin kulitku yg akhirnya ga berjerawat lagi  skg jerawatan sampe skg ga berani bareface lagi tdnya aku beli toner yg biasa dipakai cuman krn udh abis ya cobain beli satu set ini ternyata malah amburadul kulitnya kalau yg cocok produknya sih monggo ya tp klo yg mmg kulitnya ga badak dan dirasa ga cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman seneng dpt guasha dan diskon tp jd mubazir kalau ada yg saya sale dm aja ya
337,packaging nya rusak penyok box packaging nya sdh terbuka sedikit segel box toner nya rusak untung botol tidak pecah
338,exp hanya tinggal bulan lagi hmmmmmm
339,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul udah sobek pinggirnya kaya pake kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh nggak dapet apa miris bangettttttt tau gitu belinya nunggu ntaran kapok deh
340,beli pas diskon sih tapi ternyata dapat barang yg exp nya deket kecewa bgt
341,kecewa banget waktu flash sale gaada tulisan exp tahun ini  yang nyampe exp padahal harga cuma beda berapa puluh ribu udah komplain bilangnya masih bisa paonya bulan gimana bisa coba orang dari hari ini sampe exp datenya aja ga sampe bulan udah mana responnya gitu doang ihh kecewa banget tau gitu mending beli yang ga flash sale
342,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yg sebenarnya
343,entah kenapa aku malah jerawaten parah pakek ini huhu mungkin emang kurang cocok aja sebelumnya pakek serum yg mengandung niacinamide lebih friendly di kulit mukaku
344,respon dan proses lama
345,pengiriman super duper lamaaaaaa pake jnt dari tgl nyampe tgl haduhhh
346,pengirimannya lama
347,barang kecil isinya sedikit
348,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis
349,klaim garansi nya lambat respon
350,ternyata ga cocok buat kulit muka sy
351,ternyata ga cocok untuk kulit muka sy
352,membuat muka jadi breakout
353,lama banget sampe nya
354,total durasi sejak order sampai barang tiba hari sangat lambat
355,tampilan produk jgn sama dong jadi salah beli mana beliin buat org
356,ko dipake malah muncul jerawat yaa padahal itu buat kulit sensitif
357,hadiah nya kurang transparasi lbh baik gambarnya itu lgsg ganti kalau stok free gift nya abis kan ada pengaturan stok nya berapa gtu drpd jdi php atau ditulis di gambarnya kalau limited juga biar lbh jelas
358,pengiriman lambat
359,cukup kecewa karna packaging tidak sesuai dengan gambar
360,kl di aku pribadi kurang cocok malah terkesan kusam mukaku
361,tidak cocok
362,size kecil isinya sedikkit
363,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kaya pake tepung basah di muka sudah coba pake hidrasi dulu sebelumnya tetep gak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pake cleansing oil dulu pake dalam rumah aja gapapa sih kalo buat keluar gak mungkin karena cemong gini kulit saya kombinasi dry to normal sensitif age keatas
364,tempatnya robek kegedean tempat jadi gak nyangka isinya seuprit
365,ngga cocok pake ini karena jadi bruntusan jerawat
366,isinya dikit bgt kebanyakan angin tau gt beli yg ml aja ya cuma nambah rb lg
367,udah minta  batalin pemesanan tapi barangnya jd dikirim
368,intinya kecewa akh
369,isinya sangat sedikit
370,lama sekali
371,saya beli barang di kirim
372,reschedule mulu lama banget kirimnya
373,paket datang dengan kondisi sobek di dusnya menurut info kurir sudah dari sananya seperti itu wallahualam untungnya didalam menggunakan bubble wrap jadi isinya masih aman dan kemasan didalam juga masih tersegel rapi cuma rada kecewa aja ketika pertama kali terima paketnya semoga kedepannya dapat di perhatikan lagi dalam pengemasannya mungkin di atas dusnya bisa di lapisi lagi dengan plastik agar tidak terjadi lagi seperti ini
374,pengalaman pertama beli avoskin belum tau isi productnya kalau bagus productnya mungkin beli lg tapi super kecewa sm packagingnya sih seperti difoto pump sm tutupnya nyatu ud ditarik tetep gbs skrg mau ambil productnya susah sekali smg packaginya lbh baik lg ya kedpnnya
375,dikirain isinya banyak ya kaya brand lain taunya cuman gini doang si ga worth it kesannya cuman ngasih barang yg ga kejual
376,produk ok tapi pengirimannya lama
377,pengiriman lama padahal beli barang yg hrgnya gak murah amat dari official store kalo dibandingin ke sesama toko official store dari jkt yg lagi ada flash sale masak nyampenya malah lebi cepet gak lg deh beli di official store uda lebi mahal hrgnya pengirimannya jg lebi lama
378,waktu paket dibuka segel kotaknya udah kebuka trus didalamnya udah kek gini huhuu gatau ini ori apa engga
379,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop ribet banget soal konfirmasi pesanan masa harus nunggu hari
380,saya yakin barangnya bagus sayangnya pelayanannya sangat sangat kurang
381,hallo ka emang warna produknya kuning bening kaya gini ya perasaan waktu pertama beli warna nya putih bening ga kuning bngt tapi ini kuning bngt takutnya sudah teroksidasi gitu apakah ini masih aman untuk dipakai
