,Review
171,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
172,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
173,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
174,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
175,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
176,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
177,"ternyata yang dikirim ada bintik"" putihnya bukan sabun kea biasa. kualitas barangnya tolong diperhatikan"
178,"mumpung bulan puasa jd sebelum order pikir2 dlu.. jangan termakan iklan / review dr youtube  / rekomendasi dr youtube... sblm order sudah baca deskripsi... sudah memutuskan untuk membeli taunya produknya very not recomended ... kulit semakin kusam.. pkoknya kulit muka kayak terik gtu tp muka kusam(mngkn krna jd kering gtu) komedo yg awalnya ga keliatan jd keliatan (mngkn krna kering) pdhl saya menggunakan serum merk sebelah aman aman saja... sudah chat penjual tp tidak memberikan solusi sm skali.. dan slalu mencari alasan untuk pembenaran (contohnya wajib ini itu sblm pakai ini, pdhl sudah jelas dideskripsi produk tidak ada penjelasannya) rugi didunia ga masalah (ngamburin uang beli produk ini) drpd rugi akhirat menjual produk haruslah lengkap harus jelas... jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu... alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual. :)"
179,terimakasih avoskin aku dapet serum yang ada banyak gumpalan didalamnya. terimakasih juga buat responnya yang lama. terimakasih avoskin untuk tidak tanggung jawab atas produk yang dijualnya. makin seneng kalau beli barang barang cacat di toko officalnya langsung. semoga aku cocok yah sama serum yang gak tau aman apa nggak ini. terimakasih - penerima barang cacat
180,"gak videoin unboxing tapi salah kirim, pesan divine ampoule yang datang malah yang ampoule sheetmask, bingung mau komplain bagaimana? bisa dicheck stok kalian tidak kalau memang salah kirim"
181,no review found
182,isinya tumpah semua...
183,no review found
184,"barang seharusnya isi 2, yg ampoule tidak ada. udh isi komplain dan berbagai form komplin yg disediakan pihak avo. deal katanya akan dikirim manual (kekurangannya saja). mohon2 utk dibatalkan komplainnya. eh tiba2 minta dikirim balik, akan dipickup barang yg ada di saya. udh di repacking, dan udh di pickup oleh pihak avoskin. sampe skrg status pengiriman balik dari avoskin gak jelas. diminta no resi, di cek not found, dichat lg, eh dikirim resi yg berbeda (aneh bukan). slowrespon banget"
185,no review found
186,no review found
187,"beli bulan juni untuk stok karena emang langganan sama avoskin dan emang bagus,tapi beli yang ke 2 exp nya cuma sampai bulan 11/22.jadi ga kepakai sama sekali.tolong pihak toko perhatian lagi barang yang dijual,sudah banyak complain mengenai exp barang"
188,harga mahal padahal toko official tp menjual barang exp date 12-22. dan sebelum dikirim sudah minta exp date yang masih panjang tapi ternyata tidak dipenuhi.
189,nyelotipnya langsung ke produk. jadi lengket+coklat2 kena produknya
190,"packing pake kardus cuma nyebelinnya pake diselotip kertas dan langsung nempel ke sheetmask nya. ngerusak estetika produknya. lain kali plis lah masukin kardus aja gausah diselotip, gak guna juga selotipnya malah yg ada bikin jelek produk dan lengket"
191,isinya sedikit banget malah kayak yg sudah kering isinya
192,"packingnya super aman dan bahkan ketika sampai di tangan saya termasuk masih mulus. bubble wrap juga tebal, bahkan kotak skincarenya termasuk baik-baik saja walaupun terlihat seperti produk lama yang tidak laku. bahkan masa kadaluarsanya sangat singkat 03/2023. namun bukan masalah, insyaallah bisa habis sebelum masa kadaluarsanya ð

yang menjadi masalahnya sekarang adalah, tutup skincarenya yang damage parah! yang jelas bukan kesalahan kurir, tapi memang dari pihak avoskin-nya! kalau menurut sop seharusnya ini jadi barang reject! dan jika mau tetap dipasarkan saya tidak perlu membayar seharga yang mahal, seharga botol mulus! kecewa banget sih!

repurchase?
masih belum tau kedepannya, takut dapat barang dengan masalah yang sama. dan lebih takut lagi kalau sampai dapat botol yang pecah! tolong pihak avoskin lebih amanah ke pembeli!"
193,"official store avoskin sangat mengecewakan. beli produk ini di bulan juni 2022, dikirim produk dengan exp. date 12/22. padahal pao produk 12 bulan. ngga heran di etalase toko banyak jual2in produk murah yg mepet exp. date, tapi produk yg saya beli ini produk harga normal yg didiskon, bukan produk yg dikasih keterangan mepet exp.date. saran: mending beli produk avoskin di official store lain yg jual produk2 mereka, beneran deh lebih mahal sedikit gapapa daripada dikasih produk mepet exp.date. ini official store brandnya langsung loh. parah banget pelayanannya. baru kali ini ada official skincare yg mau mengorbankan kepercayaan customer cuma buat menghabiskan stock produk lama."
194,"sayang sekali di deskripsi tertulis akan dikirim produk dengan tgl exp 12-22
tapi yang dikirim tgl exp 11-22
sebaiknya lebih dicek lg untuk produk yg dikirim jgn asal walau hanya selisih sebulan 
untuk proses pengembalian jg tidak efektif, di diskusi dan penulisan alat dikasih yang berbeda customer sudah malas duluan untuk proses klaim pengembalian dan refund nya ð"
195,"dapat produk expired date sangat dekat dgn tgl kadaluarsanya, tanpa pemberitahuan dahulu (saya sertakan bukti foto bahwa produk saat saya beli, tidak ada himbauan bahwa produk expired dalam waktu dekat).

pengiriman juga lama sekali, lalu respon admin juga lama."
196,"dikasih yg exp 2022. padahal official store dan barang nya terjual sudah banyak, masa masih ada yg produk tahun kemarin yg masih ada, dan pembeli yg 1/2bln lalu dapat yg exp 2023, apakah karena barang diskonan jadi dikasih batch tahun lalu. hmm."
197,"panass buanget, sudah chat admin bilang gpp, setiap pake nyelekit"
198,tidak cocok di kulit aku yang sensitif. menyebabkan iritasi kemerahaan di daerah dagu.
199,isinya kosong
200,"1. cuma bisa digunakan 6 bulan kedepan, karna exp date nya sangat mepet. heran, kenapa yaa toko nya cuma jual retinol yg udh dekat dgn exp date. saya lihat gak ada pilihan lain, cuma ini satu2 nya retinol ampoule
2. pengiriman sangaaaaaaaaaat lama, barang dikirim dari makasar
3. packing gak aman karna dikirim dengan kardus yg gampang penyok

inti nya sangat mengecewakan, masa pakai cuma 6 bulan sebelum exp date, karna retinol tidak dipakai setiap hari, jadi kemungkinan habis nya mungkin akan sangat lama.

saya lihat banyak keluhan exp date ini. buat yg mau beli, hati2 deh, buat apa beli murah klo masa pakai nya cuma sebentar."
201,no review found
202,no review found
203,no review found
204,no review found
205,no review found
206,no review found
207,no review found
208,pengiriman lama ***** disaat seller skincare laen berlomba-lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut-larut ngirim ini produk. mana produknya b aja cih
209,pengiriman lama ***** disaat seller skincare laen berlomba-lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut-larut ngirim ini produk. mana produknya b aja cih
210,pengiriman lama ***** disaat seller skincare laen berlomba-lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut-larut ngirim ini produk. mana produknya b aja cih
211,"saya tidak terima barang ,tapi di selesaikan.saya sangat kecewa."
212,"barang yang di kirim mendekati batas exp. exp nya maret 2023 sedangkan belinya september 2022. ngga ada satu tahun (barang 6 bulan sebelum kadaluwarsa) jarak kadaluwarsa dan waktu belinya. memang sepertinya sih stok lama. nyatanya di kirim dari medan padahal biasa beli di kirim dari jogja semua baru kali ini di kirim dari medan. padahal kemarin beli toner nya aja exp februari 2025. padahal official store lho.... 
tau gini mending beli di sociolla atau di website avoskin langsung deh. kapok beli serumnya di official store avoskin toped."
213,"sayang banget dpt sabun nya kaya gtu ada bercak2 nya padahal kalo normal itu warna full orange, sempet complain dan diretur setelah dikirim balik tp dpt sabun yg sama kaya gtu lagi jadi males mau complain2 lagi.yasudahlah"
214,"kecewa ama produk ni kualitas produk gak sesuai dengan harga nya, gak bisa menyerap dengan baik, wkt pakai pas keringnya jadi lapisan kyk kulit mati gitu,ke gosok dikit aja langsung mengelupas."
215,saya tidak menerima product ini karena kurir sicepat mengalami kesalahan pengiriman. namun pengajuan refund ditolak. terima kasih
216,isinya cuman bisa dipake 3 kali
217,no review found
218,no review found
219,paket dalam keadaan basah karna bocor akibat dari tutup botol yg tidak kenceng padahal kondisi packing masih sealed. produk tidak di lilit oleh kertas pengamannya hanya di taruh aja di atas produk. bisa dilihat ini salah dari seller dan permintaan ganti produk di tolak seller jadinya ke pengembalian dana dari pihak asuransi. padahal mau barangnya.
220,"sangat kecewa. beli 1 paket toner+serum. yg dtg cuma tonernya aja. serumnya ngga ada. karena udah percaya duluan, jadi ga ada video unboxing. ******* abis2in uang. jadi musti beli serumnya lg ðð»ðð»ðð»ðð»ðð»"
221,"isinya habis bis, basah kuyup.. kapok beli disini lagi, udh komplain bilangnya packing sudah aman.. pdhal dari saya buka paket, tutup botol kebuka dan isi habis.. gak mau disalahin.. kecewa pokoknya.."
222,no review found
223,"pesanan datang tidak sesuai. pesan perfect divine combo, yg datang miraculous dark spot. dilihat dari harga sudah jelas selisihnya 1 serum ysb. konfirmasi via chat disuruh menunggu terus. akhirnya tidak bisa diretur karena shipping label blur, padahal waktu sampai di tempat saya ya sudah blur seperti itu. sayangnya tidak sempat buat video unboxing karena ini sudah pesanan ke-8 dan setiap saya pesan sebelumnya tidak pernah ada kesalahan padahal setiap pesan selalu dalam jumlah yg tidak sedikit. tolong lebih hati-hati lg dan jika syarat retur adalah shipping label yg jelas, tingkatkan kualitas shipping label kalian agar bisa saat sampai ke pelanggan tidak blur dan dibuat database agar bisa mengecek pesanan yg sudah dikirimkan ke pelanggan apa saja. sudah saatnya ganti ke produk yg after sales servicenya lebih baik ð semoga ulasan saya tidak dihapus."
224,"pas datang cream nya warna nya bukan putih tp coklat,setelah beberapa x jelaskan,kasih histori sampai disuruh isi data, baru di kirim kurir untuk pick up,skrg lg menunggu gmn apakah ada pergantian,krn blm dikabarin sama sekali..entah krn cream nya clearance apa gmn..kecewa aja krn memang butuh banget!!"
225,no review found
226,"kemasan tidak aman, tp barangnya kaca semua, pecah dimana2"
227,baru kali ini beli barang expirednya deket banget. kecewa banget
228,barang sudah mau exp
229,"pengiriman lama, exp nya ga sampai 4bln, sedangkan skincare pakai nya kan lama .. padahal official store"
230,padahal udah bilang kalo salah beli. udah deal juga untuk dicancel tapi malah tetep dikirim. jadi buang buang uang
231,g dpt gift 1pun... ð¥´ð¥´ð¥´ brgnya aman
232,no review found
233,saya selalu pesan di sini tapi terakhir saya pesan produk saya pesan 2 hanya di kirim 1 ...mengecewakan sekali
234,"pesan facial wash malah dateng toner, beli online kan biar praktis. kalo gini harus keluar lagi balikin barang, walaupun ada opsi dijemput barangnya berarti harus stand by juga dirumah jari ribet"
235,no review found
236,"pesan 2 dtg 1, krn ga video jd sumbangin sm pegawai yg packing, mgkn butuh toner tp ga ada duit beli.dusnya aja kecil bungkus bubble wrap ga muat lah 2 toner uda keliatan."
237,"penanganan komplainnya lama bgt dan butub waktu lebih dari satu minggu, dari toko sama sekali tidak responsif lebih cenderung pasif dan lemot, cs nya juga sama, ga ngerti apa yg dia hadapi, ga mencoba mengerti kendalanya. saya merasa mendapatkan pengalaman yang sangat buruk. padahal official store tapi malah kaya gini. next time mending beli ke reseller aja. lebib murah lebih ramah. biasanya yg brand gede suka tinggi kepalanya. beda sama reselleler kecil yg lebih ramah-ramah dan solutif"
238,"muka saya dan adik saya hancur, jerawat besar muncul tidak berhenti, muka jadi sangat berminyak. apa karena saat saya beli sedang promo jadi barang yang dikirim barang sisa yg kadaluarsa nya sebentar lagi ya?"
239,"mohon untuk teliti lagi saat proses orderan ya. saya order retinol dikirimnya lain, kalau komplain males tukar balikin kirim lagi nunggu lagi. org pesanan ini aja seminggu kali ya bru smpe"
240,nunggu seminggu barang tau ny zonk...mau d tuker ma yg lain....mau d cancel tpi barang sudah d kirim....akhir ny barang d tukar tanpa ada konfirmasi dari saya.
241,gue beli serum lactic acid di kirim jeroan tamia sialan minta tanggung jwb ke avoskin sama ekspedisi si lelet malah blunder akhirnya angkat tangan ga solutif duit ilang barang ga ada
242,"toner pecah, saya gk tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain"
243,"jangan karena diskon ongkir, pengiriman lambat. mending ongkir normal barang cepat datang. kita kan butuh barangnya.."
244,nyebelin pesen yang engga clearance dapet expired agustus 2024 mana gaada setahun ð¡
245,i didnt receive it. they switched it with toner (????)
246,"ampoulenya bagus, tapi ini transaksi kedua saya berturut-turut salah kirim alamat jadi saya harus mengambil paket di rumah orang yang tidak dikenal untuk kedua kalinyað"
247,barang berbeda dengan versi sebelumnya!
248,"gk lagi beli disini... 
dua kali loh barangnya bermasalah. bau dan lengket.. 

semoga kena karma deh org2 di balik ini... 
males banget, produk sampah

dan gk ada tanggung jawabnya"
249,parah beli 5 serum di kirim cuma 1 doang ..ga ada penjelasan nya!klo saya tidak ad video harus nya ada solusi buat kesalahan kekurangan barang yg d kirim..  tolong tracking cek detail pengiriman nya!!!!!!!!!!!!!!!!!!! saya rugi
250,"barang nya udh lama saya buka. 
tapi blm dikeluarin dri kotaknya. 
dan baru kali ini beli tapi kualitasnya kyk muntahan org, bau, dan lengket kental bgtt... 
padahl yg sebelum nya gk gini... 
kalau kalian bilang boong atau menjatuhkan, saya gk akan berhenti pake skincare ini. cuman baru kali ini dapat yang zong banget

dari warna juga udh beda
tulisan expired beda dri botol2 lain.. bener2 kyk di oplos. 

boleh ya dilihat video nya.. 
botol pertama itu yg saya beli, botol kedua itu yg udh lama saya beli juga.. 
so, gimana ini? 
kocakkk"
251,barang kurang kirim 2pcs . dah biasa beli dj sini gak pernah kurang kirim. cmn x ini aja. sialnya aku buka setelah transaksi selesai dan gak di videoin. gak tau hrs komplain ke mana. merasa sangat di rugikan.
252,no review found
253,"beli 2 di kirim cm 1. udah kirim lamaaaa, kondisi barang saya terima jg seperti sudah terbuka dari segel nya."
254,"beli apa yang di kirim
apa"
255,beli toner yang di kirim serum
256,beli apa yang di kirim apa
257,"1. barang lama di proses
2. beli 2 pcs bayar 2 pcs yang datang hanya 1pcs
3. itu pun juga ada keterlambatan pengiriman

terimakasih pengalaman berbelanjanya"
258,"pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. padahal produk bagus dan sdh menjadi pengguna tetap avoskin"
259,"pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. padahal produk bagus dan sdh menjadi pengguna tetap avoskin"
260,nyebelin pesen yang engga clearance dapet expired agustus 2024 mana gaada setahun ð¡
261,i didnt receive it. they switched it with toner (????)
262,"ampoulenya bagus, tapi ini transaksi kedua saya berturut-turut salah kirim alamat jadi saya harus mengambil paket di rumah orang yang tidak dikenal untuk kedua kalinyað"
263,barang berbeda dengan versi sebelumnya!
264,"gk lagi beli disini... 
dua kali loh barangnya bermasalah. bau dan lengket.. 

semoga kena karma deh org2 di balik ini... 
males banget, produk sampah

dan gk ada tanggung jawabnya"
265,parah beli 5 serum di kirim cuma 1 doang ..ga ada penjelasan nya!klo saya tidak ad video harus nya ada solusi buat kesalahan kekurangan barang yg d kirim..  tolong tracking cek detail pengiriman nya!!!!!!!!!!!!!!!!!!! saya rugi
266,"barang nya udh lama saya buka. 
tapi blm dikeluarin dri kotaknya. 
dan baru kali ini beli tapi kualitasnya kyk muntahan org, bau, dan lengket kental bgtt... 
padahl yg sebelum nya gk gini... 
kalau kalian bilang boong atau menjatuhkan, saya gk akan berhenti pake skincare ini. cuman baru kali ini dapat yang zong banget

dari warna juga udh beda
tulisan expired beda dri botol2 lain.. bener2 kyk di oplos. 

boleh ya dilihat video nya.. 
botol pertama itu yg saya beli, botol kedua itu yg udh lama saya beli juga.. 
so, gimana ini? 
kocakkk"
267,barang kurang kirim 2pcs . dah biasa beli dj sini gak pernah kurang kirim. cmn x ini aja. sialnya aku buka setelah transaksi selesai dan gak di videoin. gak tau hrs komplain ke mana. merasa sangat di rugikan.
268,no review found
269,"1. barang lama di proses
2. beli 2 pcs bayar 2 pcs yang datang hanya 1pcs
3. itu pun juga ada keterlambatan pengiriman

terimakasih pengalaman berbelanjanya"
270,"penipu. ga ada isinya. t0l0l. bye

di chat jawabnya cuma disuruh berdiriin kemasan like wtf gue jg tau woiii. ga kelas 50rb ga ada isi. bener2 penipuan sih."
271,saya beli 10 pcs yang dateng malah cuman 5pcs
272,no review found
273,isinya seuprit nyesel bgt
274,"sy tanya expired kapan, jawabannya 1-2 tahun dr tgl produksi. lah sy mana tau pabrikan kapan produksinya. taunya dikirimin barang exp cuma 6 bulan lagi. kalo pembeli nanya kapan expired jawab aja tgl yg tertera di kemasan bukan estimasi expired. sorry aja nih cuma 1 â­ï¸ karena emang kecewa !!!"
275,"pertama aku kira memang bercak2 sabunnya karena aku beli 2 dan 2-2nya bercak, tapi ternyata defect alias produk cacat. setelah aku liat review blogger sama ulasan pembeli yang lain sabunnya tidak ada bercak. 
produk yg aku terima ini sampe dalemnya juga bercak kayak jamuran. produk gagal tlg jangan d jual"
276,tidak ada isinya..kosong
277,"sampai skrg blm dtg brngnya setelah diretur krn dtg posisi kosong.. barangnya bocor.. sdh brp kali chat follow up, balesannya akn dcek.. smpe skrg ga ada kbr.. mohon maaf yaa saya kasih bintang 1.."
278,barang tidak di terima/tidak sampai.
279,no review found
280,"beli apa yang di kirim
apa"
281,beli toner yang di kirim serum
282,beli apa yang di kirim apa
283,barang yg dikirim tidak lengkap. saya merasa dirugikan. next time di cek lagi dong
284,"pesan 5 april, butuh agak cepat tp ternyata antrinya panjang, pas izin mau cancel ditolak katanya udah diproses. tp ditanya kepastian kirim kapan ttp dibilang untuk cek berkala. estimasi sampai tanggal 7-9 april kenyataan sampainya 10 april. kecewa."
285,no review found
286,saya itu sdh langganan avoskin dr lama. iseng belu clearance sale serum favorit ini tp 2x purchase selalu ngeh kl isinya itu nggk full seukuran leher botol. padahal yg dulu2 isinya full se leher botol. aneh
287,order toner yg dikirim serum
288,diluar ekspetasi dalam pengirimannya. mohon untuk direview kembali. untuk produk diterima baik dan bagus
289,"barang yg di terima beda seperti yg biasa dipake ( yg ini tekstur nya cair dan butek)  biasa pake bening dan tekstur nya kental dan digunakan ke wajah, wajah malah jadi kusam"
290,"pesan 5 april, butuh agak cepat tp ternyata antrinya panjang, pas izin mau cancel ditolak katanya udah diproses. tp ditanya kepastian kirim kapan ttp dibilang untuk cek berkala. estimasi sampai tanggal 7-9 april kenyataan sampainya 10 april. kecewa."
291,no review found
292,saya itu sdh langganan avoskin dr lama. iseng belu clearance sale serum favorit ini tp 2x purchase selalu ngeh kl isinya itu nggk full seukuran leher botol. padahal yg dulu2 isinya full se leher botol. aneh
293,order toner yg dikirim serum
294,diluar ekspetasi dalam pengirimannya. mohon untuk direview kembali. untuk produk diterima baik dan bagus
295,"barang yg di terima beda seperti yg biasa dipake ( yg ini tekstur nya cair dan butek)  biasa pake bening dan tekstur nya kental dan digunakan ke wajah, wajah malah jadi kusam"
296,barang yang dikirim tidak sesuai saya beli niacinamide yg dikirim salicylic acid
297,toner yang ditunggu2 tapi pas nyampe kemasan tumpah dan tonernya abis. ya allah pen nangis ð­
298,abis pake 1 minggu malah breakout mau klam asuransi alergi nya malah g bisa
299,"yang dikirimkan bukan toner 100ml, tp yg 20ml, baru sempat unboxing."
300,no review found
301,tumpah!!
302,"sudah meminta pembatalan pesanan karena mau ganti produk dan tinggal menunggu persutujuan penjual, tetapi tetap di proses. seperti sengaja dan memaksa."
303,dus produk rusak seperti sudah di buka
304,"maaf ya saya kasih bintang 1 soalnya essence nya susah bgt keluar meskipun ini udah diretur.. proses retur juga lama bgt.. total 1,5 minggu saya baru terima barang barunya.. udah gt msh juga susah keluar essence nya.. gatau ya mungkin yg size gede ga susah ky gini.. not reccomend.. kecewa sih soalnya beli harga normal ud gt keracun org2 yg katanya bagus bgt tp aku sendiri susah buat coba produknya.. pdhl series avoskin lain yg aku punya ga ky gini"
305,"beli yg kombucha datangnya yg niacimide kuning bening. kecewa, minta pertanggungjwban tp solusinya ditukar dan hrs kirim balik barangnya, trs waktuku yg terbuang gag diganti. rada males, trs yaudahlah dipake aja drpd nunggu lagi ð¥´"
306,"sebotol tumpah semua kok ga d ganti

"
307,bru bukak sudah exsaited mw pkek eh dipencet2 gk ada isinya ..cmn setetes... dblg hrus di berdiriin dlu krn uk kecil.logika aja ini biar uk kecil msa sekali pakai kan gk mngkn ya...sngat kecewa
308,tulisannya 50ml tp kyk ga ada isi. cuma secuil yg keluar. udh di pencet2 isinya cuma angin. pertama kali beli produk yg ga ada isi kyk gini. sangat kecewa
309,pengiriman nya lama sekali
310,"maaf ya saya kasih bintang 1 soalnya essence nya susah bgt keluar meskipun ini udah diretur.. proses retur juga lama bgt.. total 1,5 minggu saya baru terima barang barunya.. udah gt msh juga susah keluar essence nya.. gatau ya mungkin yg size gede ga susah ky gini.. not reccomend.. kecewa sih soalnya beli harga normal ud gt keracun org2 yg katanya bagus bgt tp aku sendiri susah buat coba produknya.. pdhl series avoskin lain yg aku punya ga ky gini"
311,"beli yg kombucha datangnya yg niacimide kuning bening. kecewa, minta pertanggungjwban tp solusinya ditukar dan hrs kirim balik barangnya, trs waktuku yg terbuang gag diganti. rada males, trs yaudahlah dipake aja drpd nunggu lagi ð¥´"
312,"sebotol tumpah semua kok ga d ganti

"
313,bru bukak sudah exsaited mw pkek eh dipencet2 gk ada isinya ..cmn setetes... dblg hrus di berdiriin dlu krn uk kecil.logika aja ini biar uk kecil msa sekali pakai kan gk mngkn ya...sngat kecewa
314,tulisannya 50ml tp kyk ga ada isi. cuma secuil yg keluar. udh di pencet2 isinya cuma angin. pertama kali beli produk yg ga ada isi kyk gini. sangat kecewa
315,pengiriman nya lama sekali
316,"untuk ukuran 5ml kecewa banget karena isinya sumpah dikit banget, cuman 5% dari wadahnya"
317,yang dipesan retinol toner tapi yang dikirim refining toner ð
318,"review ini akan diubah jd bintang 1 kalau dibales dengan tidak men-sensor nama.

okeh diubah."
319,gak dapat tasnya :(
320,salah kirim barang yang dikirim produk lain. saya chat online toko tdk ada respon/balasan.
321,"baru kali ini beli dan dikirim dari toko cabang, ternyata pas dibuka produknya sudah rusak. biasanya beli dan dikirim dari yg jogja langsung selalu aman. dari awal agak c... "
322,katanya free sticker sama popsocket untuk paket ini tapi ga dapet :(
323,isi kosong sangat mengecewakan sekali
324,"pertama kali beli skincare nya avoskin dan kaget, gini banget sih avoskin jualannya. aku beli produk diskon (198k) terus dikasihnya produk yg udh mau kadarluarsa udah gitu debunya tebel pollðð ngabisin stok ga laku kayaknya. udah paling bener pake somethinc lah, mau lagi diskon mau lagi promo, produknya tetep dikirim yg bagus... duh avoskin, baca dong kritikan yg ngasih bintang dibawah 3 terus perbaiki diri..."
325,"salah kirim kepencet selesai transaksi, sellernya ga bener, harusnya toner yg dikirim beda malah your skin bae dua2nya"
326,barang yang sampai tidak sesuai pesanan
327,"barang yang dipesan tidak sesuai, seharusnya dapat 1 set retinol series tapi yg dikirim hanya toner saja"
328,"masker tipis, packaging ga sesuai sama harga"
329,barang sampai dengan selamatt ð
330,"ini pertama kali saya membeli serum avoskin. jujur untuk produk serumnya sejauh ini tidak ada komplain. namun saat saya terima pipet/pumpnya tidak berfungsi. serum tidak tersedot dan tidak bisa keluar. begitu dicoba pakai pipet/pump serum merk lain dengan effortless lgsg tersedot dan keluar hanya dengan sekali pencet. lalu saya minta tolong replace pump ke tim cs. awalnya dioper untuk kirim video ke whatsapp, lalu sudah saya lakukan. sampai hampir 2 minggu kemudian saya tunggu dengan sabar tapi belum ada kabar, jadi saya followup. lalu tim cs di whatsapp mengoper saya lagi ke tokped. saya followup lagi di tokped, lalu dibilang karena serumnya kental dan saya tidak paham cara pakai serum. bener-bener nggak habis pikir karena udah usaha bikin video sejelas mungkin kalau pipetnya nggak berfungsi dan langsung berfungsi dengan pipet lain, jadi udah jelas bukan salah serumnya. saya jelasin lagi dengan detail, tapi terus diputer-puter. segitu beratnya untuk replace pump aja. sayang sekali produk yang bagus harus mengecewakan customer karena sdm nya. untuk yang baru mau coba serum avoskin, semoga pumpnya nggak rusak kayak punya saya yaa. kalau rusak, pake pipet serum lain aja daripada buang2 waktu untuk komplain.  terima kasih avoskin, sukses selalu. "
331,warna sudah kuning.. apa bisa diganti???
332,ternyata isinya cuma 10gram. tulisnya kemasan 200gr. kecewa
333,lama bgt pesen kamis dikirim senin
334,pesannya yg no.0 tapi dikirim no.1
335,"ah males drama bgt avoskin, mending cancel dr toko ka drpd dikirim yg ga sesuai. pesen acne spot yg dikirim malah masker."
336,"beli 2 pcs dikirim 1 pcs.   ga ridho sampai kapan pun buat yg packing , amanah konsumen itu di jaga .  kerja yg teliti"
337,"pesan 3 dikirim 1 ,hati2 ini official store kerjaan ga becus.  ga tau diganti atau kaga"
338,"pesan 3 dikirim 1 , hati2 dengan toko ini kerjaan tidak becus. nga tau diganti atau tidak"
339,"war flashsale tapi paket hilang, kecewa sih mana war nya susah, bukan di ganti produk cm di refund aja :("
340,barang belum diterima
341,"biasanya kiriman komplit, tapi pas pesenan ini ko beli 2 datengnya cuman 1"
342,barang yg dikirim tidak sesuai
343,sedih beli acne solution dikirimnya masker ð«ð«ð«ð«ð«ð«kecewa sih sekelas avoskin toko besar tpi drama
344,barang tidak sesuai
345,parah si kesalahan seller dikasi nya sheet mask
346,sampah
347,"kalau memang salah dari seller, di cancel saja dari sana, jangan dikirim dengan barang berbeda, kan ga semua orang butuh apa yg dikirimkan, makanya pas upload diskon benerin liatnya"
348,expired bulan depanð­
349,no review found
350,barang tidak sesuai
351,parah si kesalahan seller dikasi nya sheet mask
352,sampah
353,"kalau memang salah dari seller, di cancel saja dari sana, jangan dikirim dengan barang berbeda, kan ga semua orang butuh apa yg dikirimkan, makanya pas upload diskon benerin liatnya"
354,expired bulan depanð­
355,no review found
356,ga cocokkkk
357,"benar2 kecewa!! 
pakai avoskin sudah lebih dr 2 tahun, baru kali ini kapok dgn servicenya. silakan teman2 konsumen nilai sendiri dari bukti2 foto saya. seriously, pasti banyak yg udah percaya dgn brand ini sehingga tidak merekam proses membuka paket seperti saya. tuhan maha tahu tentang kebenaran. okelah saya rugi 136rb, tapi jangan harap saya mau membeli lagi atau mempromosikan brand ini lagi ke lingkungan saya."
358,dikirimi box kosong dan perlu nunggu serta follow up selama 1 bulan
359,barang yg dikirim beda dengan yg dipesan
360,"i never received the products for over 1 month waiting and now waiting for tokopedia to make refund, a waste of time."
361,bikin jerawatan sudah 3 bulan pakai malah makin parah mending gk pakai ð¥²
362,setelah pakai 2 bulan malah jerawatan parah padahal dulu gk separah ini. menyesal pakainya
363,"pengiriman lama
pesan toner, dikirim serum ðð» 
serum yg dikirim exp bulan 6 2024
udah mo expired
trik buat abisin barang exp
refund ribet
wong yg salah sapa yg buat rib... "
364,"isinya seperti sudah expired, baunya ga sedap beda dgn pembelian ku yg sblmnya

please mau direfund atau tuker item baru aja, rugi banget asli"
365,"salah kirim yg dateng malah niacinamide 12%, tolong diperhatikan dalam mengemas barangnya"
366,semoga avoskin makin laris sehingga bisa mensejahterakan karyawannya biar makin semangat & konsentrasi dalam bekerja
