,Review
59,sunscreen tidak sesuai foto ternyata hanya yang ml tidak dapat free wallet juga fotonya bener missleading kecewa banget
60,syng banget kulit jd kemerahan dan gatel baru coba tonnernya padahal
61,syng banget kulit jd kemerahan dan gatel baru coba tonnernya padahal
62,syng banget kulit jd kemerahan dan gatel baru coba tonnernya padahal
63,barang tidak dikirim pesanannya kurang mengecewakan sekali qc nya
64,digambarnya tertulis free toner ml ternyata tonernya tdk datang setelah chat seller katanya limited stock klo memang limited stock ko knp tdk ditulis atau dijelaskan masa sekelas official store seperti ini klo memang sdh habis yah gambarnya knp gk diganti aja ternyata banyak yg mengeluhkan hal yg sama ttg free gift yg tdk dikirim harusnya pihak store bisa memperbaiki hal tsb sisa umur simpan produk jg masa kurang dr thn hanya bln exp nov
65, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
66, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
67, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
68, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
69, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
70, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
71, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
72, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
73, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
74, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
75, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
76, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience
77,ternyata yang dikirim ada bintik putihnya bukan sabun kea biasa kualitas barangnya tolong diperhatikan
78,mumpung bulan puasa jd sebelum order pikir dlu jangan termakan iklan review dr youtube rekomendasi dr youtube sblm order sudah baca deskripsi sudah memutuskan untuk membeli taunya produknya very not recomended kulit semakin kusam pkoknya kulit muka kayak terik gtu tp muka kusam mngkn krna jd kering gtu komedo yg awalnya ga keliatan jd keliatan mngkn krna kering pdhl saya menggunakan serum merk sebelah aman aman saja sudah chat penjual tp tidak memberikan solusi sm skali dan slalu mencari alasan untuk pembenaran contohnya wajib ini itu sblm pakai ini pdhl sudah jelas dideskripsi produk tidak ada penjelasannya rugi didunia ga masalah ngamburin uang beli produk ini drpd rugi akhirat menjual produk haruslah lengkap harus jelas jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual
79,terimakasih avoskin aku dapet serum yang ada banyak gumpalan didalamnya terimakasih juga buat responnya yang lama terimakasih avoskin untuk tidak tanggung jawab atas produk yang dijualnya makin seneng kalau beli barang barang cacat di toko officalnya langsung semoga aku cocok yah sama serum yang gak tau aman apa nggak ini terimakasih penerima barang cacat
80,gak videoin unboxing tapi salah kirim pesan divine ampoule yang datang malah yang ampoule sheetmask bingung mau komplain bagaimana bisa dicheck stok kalian tidak kalau memang salah kirim
81,no review found
82,isinya tumpah semua
83,no review found
84,barang seharusnya isi yg ampoule tidak ada udh isi komplain dan berbagai form komplin yg disediakan pihak avo deal katanya akan dikirim manual kekurangannya saja mohon utk dibatalkan komplainnya  tiba minta dikirim balik akan dipickup barang yg ada di saya udh di repacking dan udh di pickup oleh pihak avoskin sampe skrg status pengiriman balik dari avoskin gak jelas diminta no resi di cek not found dichat lg  dikirim resi yg berbeda aneh bukan slowrespon banget
85,no review found
86,no review found
87,beli bulan juni untuk stok karena emang langganan sama avoskin dan emang bagus tapi beli yang ke exp nya cuma sampai bulan jadi ga kepakai sama sekali tolong pihak toko perhatian lagi barang yang dijual sudah banyak complain mengenai exp barang
88,harga mahal padahal toko official tp menjual barang exp date dan sebelum dikirim sudah minta exp date yang masih panjang tapi ternyata tidak dipenuhi
89,nyelotipnya langsung ke produk jadi lengket coklat kena produknya
90,packing pake kardus cuma nyebelinnya pake diselotip kertas dan langsung nempel ke sheetmask nya ngerusak estetika produknya lain kali plis lah masukin kardus aja gausah diselotip gak guna juga selotipnya malah yg ada bikin jelek produk dan lengket
91,isinya sedikit banget malah kayak yg sudah kering isinya
92,packingnya super aman dan bahkan ketika sampai di tangan saya termasuk masih mulus bubble wrap juga tebal bahkan kotak skincarenya termasuk baik baik saja walaupun terlihat seperti produk lama yang tidak laku bahkan masa kadaluarsanya sangat singkat namun bukan masalah insyaallah bisa habis sebelum masa kadaluarsanya yang menjadi masalahnya sekarang adalah tutup skincarenya yang damage parah yang jelas bukan kesalahan kurir tapi memang dari pihak avoskin nya kalau menurut sop seharusnya ini jadi barang reject dan jika mau tetap dipasarkan saya tidak perlu membayar seharga yang mahal seharga botol mulus kecewa banget sih repurchase masih belum tau kedepannya takut dapat barang dengan masalah yang sama dan lebih takut lagi kalau sampai dapat botol yang pecah tolong pihak avoskin lebih amanah ke pembeli
93,official store avoskin sangat mengecewakan beli produk ini di bulan juni dikirim produk dengan exp date padahal pao produk bulan ngga heran di etalase toko banyak jualin produk murah yg mepet exp date tapi produk yg saya beli ini produk harga normal yg didiskon bukan produk yg dikasih keterangan mepet exp date saran mending beli produk avoskin di official store lain yg jual produk mereka beneran deh lebih mahal sedikit gapapa daripada dikasih produk mepet exp date ini official store brandnya langsung loh parah banget pelayanannya baru kali ini ada official skincare yg mau mengorbankan kepercayaan customer cuma buat menghabiskan stock produk lama
94,sayang sekali di deskripsi tertulis akan dikirim produk dengan tgl exp tapi yang dikirim tgl exp sebaiknya lebih dicek lg untuk produk yg dikirim jgn asal walau hanya selisih sebulan untuk proses pengembalian jg tidak efektif di diskusi dan penulisan alat dikasih yang berbeda customer sudah malas duluan untuk proses klaim pengembalian dan refund nya
95,dapat produk expired date sangat dekat dgn tgl kadaluarsanya tanpa pemberitahuan dahulu saya sertakan bukti foto bahwa produk saat saya beli tidak ada himbauan bahwa produk expired dalam waktu dekat pengiriman juga lama sekali lalu respon admin juga lama
96,dikasih yg exp padahal official store dan barang nya terjual sudah banyak masa masih ada yg produk tahun kemarin yg masih ada dan pembeli yg bln lalu dapat yg exp apakah karena barang diskonan jadi dikasih batch tahun lalu hmm
97,panass buanget sudah chat admin bilang gpp setiap pake nyelekit
98,tidak cocok di kulit aku yang sensitif menyebabkan iritasi kemerahaan di daerah dagu
99,isinya kosong
100,cuma bisa digunakan bulan kedepan karna exp date nya sangat mepet heran kenapa yaa toko nya cuma jual retinol yg udh dekat dgn exp date saya lihat gak ada pilihan lain cuma ini satu nya retinol ampoule pengiriman sangaaaaaaaaaat lama barang dikirim dari makasar packing gak aman karna dikirim dengan kardus yg gampang penyok inti nya sangat mengecewakan masa pakai cuma bulan sebelum exp date karna retinol tidak dipakai setiap hari jadi kemungkinan habis nya mungkin akan sangat lama saya lihat banyak keluhan exp date ini buat yg mau beli hati deh buat apa beli murah klo masa pakai nya cuma sebentar
101,no review found
102,no review found
103,no review found
104,no review found
105,no review found
106,no review found
107,no review found
108,pengiriman lama disaat seller skincare laen berlomba lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut larut ngirim ini produk mana produknya  aja cih
109,pengiriman lama disaat seller skincare laen berlomba lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut larut ngirim ini produk mana produknya  aja cih
110,sangat kecewa beli paket toner serum yg dtg cuma tonernya aja serumnya ngga ada karena udah percaya duluan jadi ga ada video unboxing abisin uang jadi musti beli serumnya lg
111,isinya habis bis basah kuyup kapok beli disini lagi udh komplain bilangnya packing sudah aman pdhal dari saya buka paket tutup botol kebuka dan isi habis gak mau disalahin kecewa pokoknya
112,no review found
113,pesanan datang tidak sesuai pesan perfect divine combo yg datang miraculous dark spot dilihat dari harga sudah jelas selisihnya serum ysb konfirmasi via chat disuruh menunggu terus akhirnya tidak bisa diretur karena shipping label blur padahal waktu sampai di tempat saya ya sudah blur seperti itu sayangnya tidak sempat buat video unboxing karena ini sudah pesanan ke dan setiap saya pesan sebelumnya tidak pernah ada kesalahan padahal setiap pesan selalu dalam jumlah yg tidak sedikit tolong lebih hati hati lg dan jika syarat retur adalah shipping label yg jelas tingkatkan kualitas shipping label kalian agar bisa saat sampai ke pelanggan tidak blur dan dibuat database agar bisa mengecek pesanan yg sudah dikirimkan ke pelanggan apa saja sudah saatnya ganti ke produk yg after sales servicenya lebih baik semoga ulasan saya tidak dihapus
114,pas datang cream nya warna nya bukan putih tp coklat setelah beberapa  jelaskan kasih histori sampai disuruh isi data baru di kirim kurir untuk pick up skrg lg menunggu gmn apakah ada pergantian krn blm dikabarin sama sekali entah krn cream nya clearance apa gmn kecewa aja krn memang butuh banget
115,no review found
116,kemasan tidak aman tp barangnya kaca semua pecah dimana
117,baru kali ini beli barang expirednya deket banget kecewa banget
118,barang sudah mau exp
119,pengiriman lama exp nya ga sampai bln sedangkan skincare pakai nya kan lama padahal official store
120,barang nya udh lama saya buka tapi blm dikeluarin dri kotaknya dan baru kali ini beli tapi kualitasnya kyk muntahan org bau dan lengket kental bgtt padahl yg sebelum nya gk gini kalau kalian bilang boong atau menjatuhkan saya gk akan berhenti pake skincare ini cuman baru kali ini dapat yang zong banget dari warna juga udh beda tulisan expired beda dri botol lain bener kyk di oplos boleh ya dilihat video nya botol pertama itu yg saya beli botol kedua itu yg udh lama saya beli juga so gimana ini kocakkk
121,barang kurang kirim pcs dah biasa beli dj sini gak pernah kurang kirim cmn  ini aja sialnya aku buka setelah transaksi selesai dan gak di videoin gak tau hrs komplain ke mana merasa sangat di rugikan
122,no review found
123,beli di kirim cm udah kirim lamaaaa kondisi barang saya terima jg seperti sudah terbuka dari segel nya
124,beli apa yang di kirim apa
125,beli toner yang di kirim serum
126,beli apa yang di kirim apa
127,barang lama di proses beli pcs bayar pcs yang datang hanya pcs itu pun juga ada keterlambatan pengiriman terimakasih pengalaman berbelanjanya
128,no review found
129,no review found
130,barang tidak di terima tidak sampai
131,no review found
132,no review found
133,req cancel karena salah beli varian tpi gk di acc diinfo barang sudah confirm kirim padahal biasanya pesanan baru diproses dihari kedua setelah dikirim ku lacak taunya kirim dari makassar padahal posisi saya di jkt jadi lama pula nyampainya sampai semingguan
134,expire date bulan tahun bulan lagi gila sih padahal di bungkus tulisan tahun ternyata tahun lain kali diinfo dong jgn ngerugiin customer
135,seller yg maksa banget buat beli barangnya padahal sudah cancel sebelum diproses tapi ditolak dan tetep ngotot barangnya dikirim barang yang bulan udh expired tetep dijual dan paksa beli hati buat yang mau belanja disini cek review dulu sebelum cekout seandainya ada bintang minus
136,di deskripsi tulisannya exp ternyata yg aku dapet malah lebih cepet exp nya padahal ini aja udah mau bulan pas di liat serumnya warna lebih keruh dari yang biasa btw sebelumny aku beli di official store jg cuma di  commerce sebelah jd pembandingnya ada pas di chat adminnya bilang msh aman tp agak ketar ketir jg lain kali beli yg exp nya msh lama aja beli yg biasa semangat girls
137,ka ko teksturny tdk sma dg yg sya liat diyoutube yah ini encer dan bening pdhl hrsunya kental dn agak putih susu wrnany apa krn tgl exp datenya kecewa bnget sih pdhl official store tokped
138,kaget pas liat exp datenya taun dgn harga normal an rb tapi dikasinya produk yg exp biasanya beli dapet exp yg lumayan jauh trus pipetnya gabisa dipakeee gajelas bgt dahlah
139,barangnya tetep blm sampai
140,diluar ekspetasi dalam pengirimannya mohon untuk direview kembali untuk produk diterima baik dan bagus
141,barang yg di terima beda seperti yg biasa dipake yg ini tekstur nya cair dan butek biasa pake bening dan tekstur nya kental dan digunakan ke wajah wajah malah jadi kusam
142,barang yang dikirim tidak sesuai saya beli niacinamide yg dikirim salicylic acid
143,toner yang ditunggu tapi pas nyampe kemasan tumpah dan tonernya abis ya allah pen nangis
144,abis pake minggu malah breakout mau klam asuransi alergi nya malah  bisa
145,yang dikirimkan bukan toner ml tp yg ml baru sempat unboxing
146,inv mpl kurang untuk gct tranexamic nya mohon dicek kembali jumlah produk tersebut yang tersisa di gudang penjual ada kelebihan satu kan nah itu punya saya semoga bisa dilakukan pengiriman kembali ya
147,inv mpl kurang untuk gct tranexamic nya mohon dicek kembali jumlah produk tersebut yang tersisa di gudang penjual ada kelebihan satu kan nah itu punya saya semoga bisa dilakukan pengiriman kembali ya
148,ga cocok
149,astaga ini expired date nya udah deket banget baru ini kecewa banget sama avo
150,sudah meminta pembatalan pesanan karena mau ganti produk dan tinggal menunggu persutujuan penjual tetapi tetap di proses seperti sengaja dan memaksa
151,dus produk rusak seperti sudah di buka
152,maaf ya saya kasih bintang soalnya essence nya susah bgt keluar meskipun ini udah diretur proses retur juga lama bgt total minggu saya baru terima barang barunya udah gt msh juga susah keluar essence nya gatau ya mungkin yg size gede ga susah ky gini not reccomend kecewa sih soalnya beli harga normal ud gt keracun org yg katanya bagus bgt tp aku sendiri susah buat coba produknya pdhl series avoskin lain yg aku punya ga ky gini
153,beli yg kombucha datangnya yg niacimide kuning bening kecewa minta pertanggungjwban tp solusinya ditukar dan hrs kirim balik barangnya trs waktuku yg terbuang gag diganti rada males trs yaudahlah dipake aja drpd nunggu lagi
154,sebotol tumpah semua kok ga  ganti
155,bru bukak sudah exsaited mw pkek  dipencet gk ada isinya cmn setetes dblg hrus di berdiriin dlu krn uk kecil logika aja ini biar uk kecil msa sekali pakai kan gk mngkn ya sngat kecewa
156,tulisannya ml tp kyk ga ada isi cuma secuil yg keluar udh di pencet isinya cuma angin pertama kali beli produk yg ga ada isi kyk gini sangat kecewa
157,pengiriman nya lama sekali
158,untuk ukuran ml kecewa banget karena isinya sumpah dikit banget cuman dari wadahnya
159,yang dipesan retinol toner tapi yang dikirim refining toner
160,review ini akan diubah jd bintang kalau dibales dengan tidak men sensor nama okeh diubah
161,gak dapat tasnya
162,udah excited banget pas produknya dateng pas dipencet nggak keluar sampe harus ke bawah banget ternyata isinya begitu memang sih cuma ml tapi kan harusnya disesuaikan juga sama ukuran tube nya jangan kayaknya gini sempet ngira dikasih sisaan loh gara begini
163,kalau misalkan ada pilihan bintang bakalan saya pilih gak worth it
164,salah kirim serum
165,segel kardusnya udah kebuka
166,pipetnya retak
167,barang bocor sampai botol kosong
168,salah kirim barang yang dikirim produk lain saya chat online toko tdk ada respon balasan
169,baru kali ini beli dan dikirim dari toko cabang ternyata pas dibuka produknya sudah rusak biasanya beli dan dikirim dari yg jogja langsung selalu aman dari awal agak curiga karena kotak kemasannya agak kotor seperti kurang dijaga ketika penyimpanan tapi tetap percaya karena sebelumnya selalu baik baik aja pelayanan ketika komplain juga kurang memuaskan
170,masker tipis packaging ga sesuai sama harga
171,barang sampai dengan selamatt
172,ini pertama kali saya membeli serum avoskin jujur untuk produk serumnya sejauh ini tidak ada komplain namun saat saya terima pipet pumpnya tidak berfungsi serum tidak tersedot dan tidak bisa keluar begitu dicoba pakai pipet pump serum merk lain dengan effortless lgsg tersedot dan keluar hanya dengan sekali pencet lalu saya minta tolong replace pump ke tim cs awalnya dioper untuk kirim video ke whatsapp lalu sudah saya lakukan sampai hampir minggu kemudian saya tunggu dengan sabar tapi belum ada kabar jadi saya followup lalu tim cs di whatsapp mengoper saya lagi ke tokped saya followup lagi di tokped lalu dibilang karena serumnya kental dan saya tidak paham cara pakai serum bener bener nggak habis pikir karena udah usaha bikin video sejelas mungkin kalau pipetnya nggak berfungsi dan langsung berfungsi dengan pipet lain jadi udah jelas bukan salah serumnya saya jelasin lagi dengan detail tapi terus diputer puter segitu beratnya untuk replace pump aja sayang sekali produk yang bagus harus mengecewakan customer karena sdm nya untuk yang baru mau coba serum avoskin semoga pumpnya nggak rusak kayak punya saya yaa kalau rusak pake pipet serum lain aja daripada buang waktu untuk komplain terima kasih avoskin sukses selalu
173,warna sudah kuning apa bisa diganti
174,ternyata isinya cuma gram tulisnya kemasan gr kecewa
175,lama bgt pesen kamis dikirim senin
176,pesannya yg no tapi dikirim no
177, males drama bgt avoskin mending cancel dr toko ka drpd dikirim yg ga sesuai pesen acne spot yg dikirim malah masker
178,beli pcs dikirim pcs ga ridho sampai kapan pun buat yg packing amanah konsumen itu di jaga kerja yg teliti
179,pesan dikirim hati ini official store kerjaan ga becus ga tau diganti atau kaga
180,pesan dikirim hati dengan toko ini kerjaan tidak becus nga tau diganti atau tidak
181,war flashsale tapi paket hilang kecewa sih mana war nya susah bukan di ganti produk cm di refund aja
182,barang belum diterima
183,biasanya kiriman komplit tapi pas pesenan ini ko beli datengnya cuman
184,barang yg dikirim tidak sesuai
185,sedih beli acne solution dikirimnya masker kecewa sih sekelas avoskin toko besar tpi drama
186,barang tidak sesuai
187,parah si kesalahan seller dikasi nya sheet mask
188,sampah
189,kalau memang salah dari seller di cancel saja dari sana jangan dikirim dengan barang berbeda kan ga semua orang butuh apa yg dikirimkan makanya pas upload diskon benerin liatnya
190,barang yg dikirim tidak sesuai
191,sedih beli acne solution dikirimnya masker kecewa sih sekelas avoskin toko besar tpi drama
192,barang tidak sesuai
193,parah si kesalahan seller dikasi nya sheet mask
194,sampah
195,kalau memang salah dari seller di cancel saja dari sana jangan dikirim dengan barang berbeda kan ga semua orang butuh apa yg dikirimkan makanya pas upload diskon benerin liatnya
196,expired bulan depan
197,no review found
198,ga cocokkkk
199,benar kecewa pakai avoskin sudah lebih dr tahun baru kali ini kapok dgn servicenya silakan teman konsumen nilai sendiri dari bukti foto saya seriously pasti banyak yg udah percaya dgn brand ini sehingga tidak merekam proses membuka paket seperti saya tuhan maha tahu tentang kebenaran okelah saya rugi rb tapi jangan harap saya mau membeli lagi atau mempromosikan brand ini lagi ke lingkungan saya
200,dikirimi box kosong dan perlu nunggu serta follow up selama bulan
201,barang yg dikirim beda dengan yg dipesan
202,sudah kali saya beli facial cleanser ini saat harga diskon saya dapat nya tekstur selalu cair cairan bewarna kuning tekstur cair membuat pemakaian menjadi sangat boros karena begitu tube dibuka cairan sudah langsung keluar warna cairan juga kuning sementara ketika saya membeli dengan harga normal saya mendapatkan gel yang tekstur nya kental dan warna nya bening sehingga awet digunakan dan lbh bagus saya kecewa dengan kualitas yang berbeda jauh seperti ini dengan nama merek sebesar avoskin
203,ga cocok kulit sy oily jd kering sampe kelupas
204,kok salah kirim nyesel baru bula paketannya skg harganya jauh beda lagi
205,no review found
206,ga sampe barangnya lamaaaaaaaaaaaa banget udah minggu akhirnya di refund ngestak di pihak ekspedisi
207,paket bundle tapi yang dikirim cuman sabun mukanya aja serumnya ngga dikirim udah di kontak pihak avoskin tapi ngga dibalas sampe detik ini
208, never received the products for over month waiting and now waiting for tokopedia to make refund  waste of time
209,bikin jerawatan sudah bulan pakai malah makin parah mending gk pakai
210,setelah pakai bulan malah jerawatan parah padahal dulu gk separah ini menyesal pakainya
211,pengiriman lama pesan toner dikirim serum serum yg dikirim exp bulan udah mo expired trik buat abisin barang exp refund ribet wong yg salah sapa yg buat ribet sapa
212,isinya seperti sudah expired baunya ga sedap beda dgn pembelian ku yg sblmnya please mau direfund atau tuker item baru aja rugi banget asli
213,salah kirim yg dateng malah niacinamide tolong diperhatikan dalam mengemas barangnya
214,semoga avoskin makin laris sehingga bisa mensejahterakan karyawannya biar makin semangat konsentrasi dalam bekerja
215,pertama kali belanja di official store avoskin produknya ga ada masalah tapi logistiknya lama semoga jadi bahan evaluasi avoskin untuk bermitra dengan anteraja karena bisa mempengaruhi kepuasan pelanggan walaupun produknya tidak ada masalah ecommerce sebelah kurir bebas ongkir nya ga selambat ini
216,beli pcs serum yg dikirim cuma di resi ditulis pcs sori saya kasih bintang dulu sampai komplain saya ditangani
217,baru nyoba udh pake seminggu sm skali gk ngurangin jerawat jerawat malah gk mati sm skali kering aja engga kempes engga malah merah gtu aja kya gk ngefek gtu sm skali pdhal cm jerawat krn after haid
218,ini sudah kelima kalinya saya repurchase baik dari avoskin official store maupun dari official store lain namun baru kali ini produk yang saya terima warnanya kekuningan bahkan ketika dijejerkan dengan produk lama yg sudah hampir habis jauh sekali kelihatan bedanya ketika saya tanyakan hanya dijawab sedang ditanyakan ke bagian qc dan tidak ada update sampai sistem auto close pembelian ini sangat disayangkan ya avoskin ini padahal produknya bagus tapi kok kali ini jelek sekali kualitas barang yg dikirim dan customer servicenya
219,barang seperti sudah dibuka oleh kurir
