,Review
39,sudah saya pakai efeknya biasa saja mungkin emang membetikan efek berbeda tiap individu
40,beli atas rekomendasi temen tapi di saya kayaknya kurang ngefek yaa gak ada perubahan berarti pasa jerawat setelah malam pake akhirnya yaa sembuh sendiri aja
41,tutup botol serum dan tutup pump yg plastik nyatu ga bisa dibuka buka serumnya jadinya manual ga pake pump jadi khawatir ga bersih krn skrg ngambil serumnya nyendok
42,bau banget belerang
43,belum ada perubahan signifikan ya jerawat belum kempes
44,no review found
45,dapet tekstur sudah keras dan menggumpal
46,diterima dalam keaadan bocor seperti bekas lubang paku jd isinya tumpah jadi aku lem biar isinya gak tumpah baru pertama belanja disini malah kecewa padahal official store malas aja mau complain ntar lama lagi prosesnya
47,teksturnya kental banget di aku kurang ngefek sih probably ga beli lagi
48,botol semprotnya suka ngawur arahnya
49,produk baguss sering repurchase tapi suka kesel sama pumpnya isi masi banyak tapi gk kluar di pump susah kali pump nya
50,packaging botol nya dari plastik dan super ringan ga kerasa mahal
51,kurang cocok malah memperparah jerawat saya
52,ga ada perubahan pada jerawat
53,kemasannya kurang padahal ekspektasi aku tinggi ke skingame krn pertama kali coba beli tp kenapa yg datang begini yaa semoga kedepannya packaging bisa lebih aman dan ada kardusnya lagi ini cuma dilapisin langsung sm bubble wrap
54,hallo seller ini pertama kalimya beli skin game acne warrior ini salah satu woshlist ku sampe nabung nyisihin uang  pas ke checkout pengirimannya lama banget estimasi tima tanggal aku co tanggal baru sampe tanggal padahal cuma dr jakarta ke jogja aja terus pengirimannya pas aku cek malah lwt makassar aneh bgt karna uda sering beli barang di jakarta paling lama hari sampe agak khawatir sbnrnya sama stabilitas obat dan sediaan produknya tapi packaging aman si semoga gapapa ya dan ngasi efek walau teksturnya agak lengket dan warnanya ga bening ternyata berharap banget sama produk ini makasih
55,belum dipake paket sampe dg cepat sayang kenapa pas dibuka kemasannya harusnya dicover atau diseal just little input pas dibuka pada tumpahan dikit si untung pelan pelan bukanya kalau agak buru bisa tumpah banyak
56,tidak terlalu bekerja dikulitku malahan bisa dibilang ga bekerja but it  okay
57,produk yang dinanti nanti pas sampe malah kecewa dengan packagingnya kardusnya gak diberi perekat sama sekali untungnya produk gak jatuh dan aman
58,terima kasih tapi dalam masalah membasmi komedo produk ini gak sebagus    pore stamping black mask ex apalagi ada sisa clay putih di area  yang suliiit sekali dibasuh saya cukup berpengalaman menggunakan clay mask ya saya tidak berharap ini akan sebaik clay mask innisfree tapi bahkan masker sari ayu lebih mudah dibasuh ketimbang skingame ini mohon ditingkatkan formulasinya ya
59,beli ini tujuannya untuk kurangi minyak wajah basically zero result di hari ke pakai kalau ada hasil di hari ke saya rubah ratingnya
60,beli tanggal juni langsung barang cepat dikemas dan kirim barang sampai tanggal start dari tanggal sampai saya gunakan minggu rutin setiap malam jam tidak ada perubahan sama sekali tapi cukup senang melihat banyak review kalian yang cocok balik lagi skincare cocok cocokan di tipe saya yg super sensitif dan tiba tiba jerawatan malah engga mengatasi sama sekali
61,acne warriornya tengahnya ksg gt ya soalnya br pke kali dkit ud tgal sgitu trs yg pore warrior masukkana  kekny better ditutupin something de soalnya ps  buka berantakan bbuknya
62,biasa aja gakbada efek sm skali masih bagus pore armor tpi udh gak diproduksi
63,kurir nya lamaaa hari gaada pergerakan
64,bismillah semoga cocok baru nyoba soalnya
65,pake malem aja jd obat totol lsg kempes donggg jerawat di dahi hari agak agak kalem dan gak kemerahan lagi tekstur pasta padat jg emg ga enak buat dibaur oles ditotol aja ya sayang bgt pengirimannya lamaaa pisan
66,cocokan aja klo produknya soal pelayanan pengiriman kemasan semua okay
67,kirain dapet botolnya juga tau ya semprotannya doang salah saya sendiri ternyata  berarti nanti tinggal beli toner nya biar semprotannya bisa dipake
68,  so sad because this product didn  works on my acne prone skin
69,kurang moist
70,proses dari seller cepat tapi produknya kurang efektif huhu
71,aku kurang cocok pakenya jd jerawatan
72,barangnya diterima dalam keadaan baik cuma sampainya agak lama karena diproses dulu barangnya hari baru setelah itu akhirnya dikirim
73,biasa saja
74,ga ada perubahan
75,kardusnya ga diberi pelekat atau lem untung isinya ga jatuh
76,kecil banget bunda mending beli yang gede sekalian kalo harganya segini mah overprice 
77,sampe kaget ini aku beli di official kan kok tanpa bubble wrap samsek pas dicek bener dong penyok untung gk smpe bocor tingkatkan lg packaging nya
78,kurang cocok di kulit kering tone upnya agak abu di kulit langsat kalo kena air dan keringet banyak lsng luntur dan cemong putih
79,cepat meresap tapi klo dipake keringetan gampang luntur
80,pengiriman sengaja pakai gosend biar cepat tapi ternyata ga dikirim setelah hari malah disuruh reorder dengan alasan bakal dapet kompensasi taunya pas reorder sampenya pun malam bgt kompensasi yg dijanjikan gada udh beberapa kali beli baru kali ini kecewa
81,no review found
82,baunya agak aneh apek dan bau besi seperti dr tempatnya saya pernah pakai sabun lain yg tanpa bau tp ga pernah spt ini jd kurang nyaman pakainya dan sampai skrg masih ada
83,order dari tgl sampenya tgl  penuh drama bgt sampe kardusnya gada bentuk tp barang aman
84,pumpnya jelek sekali pas dipakai malah muncrat uda habis botol tp belum ada perubahan untuk kulit jerawat sedang
85,no review found
86,bedak nya brantakan pas dibuka brall kluar serbuk bedaknya lain kali di perbaiki lagi biar isinya rapi
87,cocok dikulit buat jerawat jadi cepet kering buat maskernya buat komedo jadi cepet keluar juga
88,katane nyonyahe barang bagus rekommended pokoke seller jg fast respon lanjutkan min
89,seneng sama merk ini tapi buat serum udh kedua kali beli tp pup nya tetep susah banget kak ngk kluar
90,sebenernya aku suka banget produknya meresapnya cepat banget ke kulit ga lengket dan greasy nyaman daan kebetulan cocok karena bekas jerawatku emang jadi lebih memudar tidak hilang begitu saja dan tentunya butuh prosesnya ya bestie tapiii yang menurutku skin game harus perhatikan lagi adalah pemilihan packaging pump nya agak keras lalu produk yang keluar malah jadi loncat dan banyak terbuang entah di leher botol atau terjun bebas sedih hiks mungkin jika ada konsiderasi untuk improve pump nya aku akan kasih bintang 
91,cocok buat kulit gelap gampang dipakai desainnya lucu hasilnya matte ukurannya compact berkilau di kulit
92,cepet banget sampenya mantap
93,pumpnya sepertinya agak kurang cocok dengan tekstur serumnya bisa menjadi pertimbangan utk redesign packaging pump nya krn agak struggle utk mengeluarkan serum dgn pump jadi berantakan krn sprayed kemana ini trial pertama menggunakan skingame semoga cocok
94,agak lambat kinerjanya di kulit saya seminggu pakai masih ada yang belum sembuh
95,susah banget pas bersihkan ya semoga saja cocok diwajahku
96,blm cobain semoga cocok agak bocor sedikit tutupnya kurang rapat
97,yang dioren abis untung di sini masih ada yauda sekalian cobain essense nya semoga cocok semangat utk pejuang jerawat plus bekasnyaaa
98,cocok sm acne warrior baru coba pink hero ini packaging nya kurang jadi barangnya pas dikirim jd penyok tp overall bagus
99,lumayan untuk bikin jerawat kempes tp memang ngga instan harus rajin
100,sayang harusnya dpt free kuas spatula
101,seller sangaaat ramah fast respon barang ori tp sayang nya masker nya gak pakai bubble wrap barang jd gak aman kardus nya masker jg gak disalotip jd takut kurang higyenis
102,pertama kali mencoba produk ini semoga cocok di kulitku untuk kemasan cantik sih menurutku krn transparan jadi kita bisa liat isi produknya sudah mau habis atau tidak nihh tapi yang kurang dari penutupnya sih miring sedikit bisa tumpah pas beli kan ada penutup dalam tapi kalau itu sudah dibuka agak degdegan juga kalau tonernya miring bisa sih penutup kecil itu dipasang lagi tapi kalau tiap mau pake kan jadi ribet rasanya
103,entah kenapa obat totol jerawat ini ga cepet ngempesin jerawat akuuuu huhuhu
104,markicob semoga cocok
105,pengiriman ok mudah mudahan cocok di jerawat ku sesuai reviewnya yg ok ok
106,baru pertama kali coba semoga cocok
107,bru pertama kali coba semoga cocok
108,over all bagus cuman waktu pengiriman ada bocor
109,kaget bgt baru nyampe lgsg buka dan mencet dari bawah karna mau cek teksturnya kayak apa taunya kl dipencet dari bawah isinya cmn segini but overall produknya bagus bgt
110,agak lama sih dianternya karena pihak ekspedinya salah tujuan tapi untungnya dateng dengan selamat sampe tujuan ya semoga ini cocok deh di aku
111,itu emang produknya lengket terus gabisa ke blend di kulit apa gimana masa gw pake blenong banget kaya orang jamuran
112,coba dulu
113,semoga cocok amiin
114,komedo jerawat trus biasanya tu kalo skincare yg buat jerawat tu muka kadang suka buluk ini mah ngga pake ini mereda gaes
115,sayang sekali gak merubah warna
116,yang moisturizer cocok nya digunain buat sebelum pake make up berat
117,sayang sekali isinya ternyata gak full seluruh kemasan keisi tapi produknya enak sih udah pake ini muka bersih seger tapi gak jadi kering
118,hmm apa ya lembab tp klo dipake daily on day light buat ku kurang cocok sesuai saran lbh seeing dipake sblm tidur ty seller
119,pengirimannya agak sedikit lama juga yaa rehehe
120,barang dari sellernya sebenernya cepet prosesnyaaa tgl sudah dikirim tapi jasa ekspedisinya kacau bgt baru sampe tgl hampir minggu jangan pake ekspedisi anter aja saran aku pakai jne jt ajaaa aku udh complain tgl nelfon ekspedisinya ttp gasampe sampe dan tgl aku complain lagi baru sampe hr ini tgl kalo dari sellernya sellernya ramah ditanya juga bantu dgn baikk semoga cocok
121,barang sampai dalam keadaan baik sayang untuk cap nya waktu dibuka ternyata cukup mudah lepas
122,jerawat aku lebih sering muncul di dagu dan dahi obat ini di oles di wajah tiap malam sebelum tidur jerawat sembuh hari kemudian namun aku merasa selalu ada muncul jerawat di bagian wajah lainnya sehingga tiada hari tanpa totol obat ini di wajah yang sukanya ini ga buat kulit kering walopun bahannya bukan jenis yg lembut tetep semangat dan optimis wajah sembuh dari jerawat besar
123,baru pakai kali pemakaian di wajah berjerawat untuk jerawat kecil langsung keluar lemaknya dalam semalam kalau jerawat besar butuh lebih hari untuk redainnya bagusnya dikombinasi dengan produk untuk jerawat yang lain seperti masker dll
124,tutupnya bocor mungkin bisa trial and error lg diperbaiki cara menselotip tutupnya supaya tidak bocor
125,aslinya isinya cuma segini atau gimana ya kak
126,alhamdulillah boxnya udah pake yg kecil 
127,tidak terlalu ampuh di kulit aku buat redain jerawatnya
128,pengemasan cukup lama tapi produknya luv
129,semoga aja mempan tapi kenapa kok kayak ngolesin foundation gtu bentuk nya clay untung aja wangi produk original pengirimannya lumayan lama barang aman
130,aku kasih bintang karna acne wariornya kurang ngefek di aku tapi pore armornya juara mantab banget buat pori poriku yang segede mulut gunung api 
131,baru pakai dua kali dan memang baik kok produknya thankyouu
132,pengiriman cpt khasiatnya blm terlalu keliatan biasa aja kudu sabar mungkin
133,proses pesanan cepat packaging rapi desainnya elegan hanya pump nya saja susah dipakainya
134,tetep berminyak
135,bagus suka warnanya cuma sayang aja udh minta ga pake bubble wrap tetep dipakein bubble
136,melembabkan shiny tidak lengket wangi kayak lipstick gk mengganggu
137,dikirim gapake bubble wrap sama sekali seharusnya udh standar packing ya pake bubble box ga perlu tulis di notes biar barang sampe dengan selamat anyway semoga cocok sama skincarenya
138,  not sure what difference does it give to my facial skin but  like the old packaging than the new one  mean the aluminium case was kind of like your brand signature maybe you should keep it up it smell very weird in my opinion but  like the texture mudah menyerap juga
139,sudah pakai sebulan lebih but   not sure if it does something to my acne cuz my face is really acne prone but hopefully klo sudsh habis at least  could see some difference cuz  hear bakuchiol does work  lil bit slower barangnya buln kmrn sampai dgn selamat oh for me it kind of smell like  bathroom cleaner of some sort that  just my personal opinion all of my other skincare doesn  have any odor so  was quite suprised when  use this one
140,sepertinya kurang cocok untuk muka saya udah mau habis tube tpi ga pengobatan jerawatnya ga selesai selesai
141,kotaknya terlalu besar isinya mungil sekali
142,smg cocok
143,oke banget
144,ga ngaruh banyak
145,
146,barangnya bagus tetapi pengirimannya lama
147,bagus bgt very gentle on the skin pas pertama kali pake kaget karena agak tacky tp abis beberapa lama bakal bener nyerap ke kulit bikin kulit terasa halus sama hydrated isinya jg generous bgttt
148,texture wise enak lembut after wash feelnya juga gag ada ketarik di kulit bottle keren sih cuma sayang bgt pump nya punyaku eror tidak bisa kebuka jadi terpaksa pakai pump lain selain itu gag ada masalah baunya not pleasant tapi juga bukan yg bauk gag enak
149,jujur kurang suka sama performanya yang buat aku jadi boros banget sama face wash busanya bener bener dikit bahkan sering kali gak ada makasih banyak seller
150,packagingnya bagus suka waktu di apply ke muka sedikit lengket tp kalo udah kering ngga lengket lg udah hari ke pemakaian kemerahan bekas bruntusan memudar
151,semoga cocok
152,kulit jadi cerah cocok di kulit kombinasi proses pesanan cepat packaging aman packaging rapi
153,packaging simpel packaging aman
154,aku suka produknya dan aku ngerasa cocok aja gak ada reaksi negatif setelah pake tapi personally aku rasa kemasannya agak gak efisien overall aku suka produknya
155,di aku sayangnya ga cocok pdhl udh interest bgt ke fw inii krn isinyanbanyak  lebih murahh pengiriman cepat packaging amann thank youu
156,acne warriornya ok banget dioles ke jerawat baru langsung kering ke jerawat yg pendem ngilangin sakit tapi pore armornya gak gitu ngefek di aku
157,packingnya kurang aman
158,sudah pakai beberapa mingguan so so tidak ada efek yang berarti tapi juga tidak jelek
159,setelah beberapa bulan lamanya pemakainan sempet skip pakai dan skip diriku menyimpulkan kurang cocok di mukaku yg combination to oily ketika mukaku lagi bo dan banyak jerawat batu ga mempan pake ini sedih jerawatnya ngga mengering malah tumbuh tempat lain
160,botol kedua utk sebagai saviour saat jerawat jg nggak di saya sih sebagai perawatan wajah yg sensisitf gampang berjerawat aja gak bikin muka makin oily jg hanya saja kali ini si acne combat serum nya sdh keluar dr kotak nya entah kenapa
161,belum di coba semoga cocok
162,proses pesanan cepat packaging aman
163,baru coba spot guard dan teo nya semoga ampuh hempas noda bekas jerawat packaging aman sentosa trima kasij
164,packaging aman produknya lumayan cocok di aku
165,setiap dibuka pasti selalu tumpah produknya
166,pelayanannya bagus banget tapi bintang buat dmrnya claimnya bagus dan ada efeknya tapi kurang nyaman dipakai karna aromanya kurang sedap aromanya aroma bahan kimia banget jadi waktu dipake agak kurang nyaman apalagi waktu makan jadi kyk makan bahan kimia padahal bagus banget tapi aromanya bikin ga nyaman
167,semoga serasiii
168,pengiriman dan packing aman tapi produknya kurang cocok di kulit saya yang oily kemerahannya tidak pudar walau sudah mingguan menggunakan
169,no review found
170,belum di coba liat review nya bagus jadi tertarik untuk coba
171,produknya bagus tapi bau sulfurnya kecium banget nempel di bed sheet
172,paket sesuai pesanan barangnya juga masih tersegel kecewanya seller lama respon
173,pipi jadi merona ukurannya compact
174,liat review para acne fighter katanya ini bagus makanya mau nyoba so far jerawatku udah mayan reda semoga hilang pake ini sisanya
175,barang sampai dengan selamat dipake sekitar harian jerawat lgsg kempes tp daya simpannya terhitung terlalu sebentar cuma bulan setelah dibuka kurang cocok buat yg mau ngobatin jerawatnya kalau ada sedikit dan jarang sama pas pertama pakai agak susah diaplikasiin ke wajah tp bsknya udh mulai gampang kok thank  seller sukses selau
176,untuk jerawat kecil bisa kempes harian namun untuk jerawat besar bisa minggu
177,ya mending beli yg gede sekalian sih saran saya ini ga worth it bgt rb trs isinya banyakan udara nya saya beli yg kecil krna niat nya nyoba dlu takut ga cocok smoga cocok kalo cocok bru ntr saya beli yg gede
178,no review found
179,no review found
180,so far skingame emang obat totol paling bagus yang pernah ku pakai tp ini kenapa gedenya beda dr yang lama ya padahal isinya sama gr
181,first buy cukup melembapkan perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya mayang gede karena ml semoga bagus untuk acne prone oily skin aku ya agak nyebelin dipengirimannya cuz lamaaa pake banget
182,masih sedikit agak ketarik setelah cuci muka walaupun gk ketarik bgt bgt
183,overall puas sih admin cs nya ramah dan fast respon pengiriman juga cepet cuman aku kurang sreg sama packingnya cuma kardus dan itupun kegedean mungkin karna kemasan moist nya bukan kaca ya tapi kek kurang sreg aja apalagi ini kan official store ya semoga kedepannya packingnya juga lebih diperhatikan lagi terima kasih
184,barang dikirim tanpa bubble wrap sama sekali langsung dimasukkan ke kardusnya kardusnya juga basah untungnya barang masih aman
185,saya merasa hanya menghidrasi beberapa jam saja
186,walaupun engga di bubble wrap tapi kardusnya tebel sih sampai dengan aman
187,walaupun engga di bubble wrap tapi kardusnya tebel sih sampai dengan aman
188,beli ini di tahun baru krn katanya dapat free moist aku udah order dr jam malem teng tapi gak dapet free moistnya
189,cepat meresap kemasannya lucu cocok di kulit berminyak
190,baru mau coba sih semoga cocok
191,pembelian kedua dari produk sg smoga yg ini cocok
192,kirain bakal dapat kemasan barunya ternyata pas datang masih pake kemasan lama yang botol alumunium
193,pore armor kurang suka krn habis pake ada white cast kyk habis pake sunscreen krn zinc oxidenya jd susah dibersihin acne warrior ada jerawat gede cyst gitu bsk paginya lumayan kempes
194,nyampenya sesui perkiraan semoga bis ngefek di wajahku krn reviewnya pd bilang bagus
195,baru pertama kali coba reaksi di muka kaya rada panas kebakar gitu kenapa ya padahal uda chek ingredientnya yg menyimpang cuma carbomer aja dan itupun di list paling bawah kadar nya sedikit
196,abis pake yg untuk pore susah bgt dibersihin nya jd sisa putih gt
197,di aku ga nampol shay apa lagi buat jerawat mendem cocok buat jerawat yg ada matanya doang ini packaging aman packaging rapi
198,beli gara diskon tapi ternyata masker bubuk  terus ada residunya juga but all  good
199,hasilnya oke tapi note saya selalu pake pas malem dan karena teksturnya mirip clay jadi bangun pada bekas di bantal
200,gak terlay ngaruh
201,gampang nyerep bagus buat pake sbelum makeup cuman kurang lembab untukku
202,produknya aman cuman mungkin bubble wrapnya dibungkus ke semua bagian produk supaya lebih aman baru mau coba semoga cocokkemasannya lucu
203,cocok di kulit berminyak
204,kukit terasa kesat setelah pemakaian harus dilanjut dengan cleanser dan moisturizer hasil pemakaian pertama ada sedikit berbeda packaging simpel
205,kemasannya kurang lux kalo pake tube kayak acne warrior gitu kan lebih keliatan lux nya warnanya sih okay dipake dikit aja pigmented tapi cuma mau kasih insight aja kalo bisa kemasannya dibuat lebih luxury lagi biar kayak produk skin game yang lain thanks
206,langganan skingame tapi semoga kualitas pengirimannya ditungkatkan ya saya beli bundle tapi ada yang kurang jadi dikirim lagi sayang bgt kalau kaya gini
207,kemasannya susah dibuka gabisa di pump hasilnya di kulit blm dicoba si tp semoga baguss
208,produknya bagus tapi pas pengiriman produknya bocor jadi tumpah deh sedih banget gak pas ml deh terimanya
209,baru pertama kali coba moisturizer skingame padahal sebelumnya udah pernah rekomen temen yg brentusan abis pake moisturizer viral skin  dan ampuh kebalik yaa rekomen temen dulu baru coba buat sendiri  semoga cocok
210,packaging ok moisturizer nya sendiri ga yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan
211,bagus sih tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi 
212,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yg efektif
213,tutup pumpnya gak bisa berfungsi tp ok gentle bgt washnya
214,paketnya safely arrived moisturizer nya ringan banget dipake semoga cocok di aku adminnya responsif dan sangat membantu terima kasih
215,packagingnya parah sih yg pink hero ngelupas gitu jd keliatan tube dalemnya tapi yg paling ganggu pas buka aluminium kedua cream nya susah dilepas jadi masih ada sisa plastik dan nggak bisa kebuka sempurna alhasil cream nya keluar dari sela plastiknya semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku
216,dari segi packing mohon diperhatikan lagi walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok kurang aman sebaiknya ditambahkan bubble wrap lagi kondisi barang masih aman
217,baru mau coba tipe kulit kering sensitive semoga cocok
218,huaa sayang bgt di aku ngga cocok jadi tambah bnyk milia gt padahal udah berharap gede bgt terus mana isinya gede btw kulit aku oily dan gampang jerawatan terus juga jadi tambah berminyak hydrathing nya kuraaang bgt
219,belum di coba semoga cocok sayang kmrn ga sempet beli yang pore armor
220,karena model bubuk mgkn hrus ditmbh seal tmbhan dalamnya spt loose powder pas dibuka berantakan kmn tutupnya ga se seret itu jdi tkut nyimpennya ga bsa miring
221,alhamdulillah nyampe juga favorite essence kiraiin bakal dapat kemasan baru kiranya masih kemasan lama tpi tak pe lahh
222,cocok di kulit normal kemasannya lucu cepat meresap
223,packaging simpel packaging unik
224,barang sesuai pesanan karna gk liat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah sya
225,gak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga aja kualitasnya tetap sama
226,baru mau coba semoga cocok dan restock deh
227,first time belum dicoba semoga cocok dan aman buat kulit
228,formula nya bagus sih mudah menyerap  dlm kulit tp kulit sy sensitif bgt sm alkohol dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya
229,masih kemasan lama
230,sayangnya gapake bubble warp untung barang sampi dengan selamat
231,barang ga dibungkus bubble wrap sama sekali langsung dimasukin ke mardus beresiko bocor atau rusak
232,tutup atasnya longgar gak click gitu but overall packaging cakep gada masalah teksturnya gel lembut gak licin tapi mudah meresap kerasa dingiiiin utk yg ada jerawat yakin bikin calming efek lembabnya utk dikulit keringku  aja sama seperti produk gel lainnya
233,sedikit luber isinya
234,produknya bocor sedikit
235,sudah sampai akhirnya kebagian juga setelah nunggu acne warrior lamaa bgt sayangnya toe nya agak rembes ke kotaknya but it  okay
236,no review found
237,kulit gatal setelah pemakaian sepertinya tidak cocok
238,packaging nya aman baru pertama kali coba ini semoga cocok
239,untuk jerawat mata lumayan cepet tp jerawat mendem perlu waktu
240,semoga cocok
241,alhamdulillah nyampe juga favorite essence kiraiin bakal dapat kemasan baru kiranya masih kemasan lama tpi tak pe lahh
242,cocok di kulit normal kemasannya lucu cepat meresap
243,packaging simpel packaging unik
244,barang sesuai pesanan karna gk liat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah sya
245,gak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga aja kualitasnya tetap sama
246,baru mau coba semoga cocok dan restock deh
247,first time belum dicoba semoga cocok dan aman buat kulit
248,formula nya bagus sih mudah menyerap  dlm kulit tp kulit sy sensitif bgt sm alkohol dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya
249,masih kemasan lama
250,tutup atasnya longgar gak click gitu but overall packaging cakep gada masalah teksturnya gel lembut gak licin tapi mudah meresap kerasa dingiiiin utk yg ada jerawat yakin bikin calming efek lembabnya utk dikulit keringku  aja sama seperti produk gel lainnya
251,sedikit luber isinya
252,kaget bgt liat ukuran gram
253,nice service sunscreennya gak waterproof jadi kalo dipake wudhu akan ninggalin whitecast which not so good for me nggak lengket tp jadi keset di muka
254,susah di bland di wajah
255,tekstur ga seringan cloud
256,kurang cocok di muka ane ada rekom cara pake yg ini
257,cepat meresap formulanya ringan seperti yg ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit
258,barang yang aku beli teksturnya kayak gak rata gitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once udah set suka sama glow up effectnya minusnya lagi kalau udah kena air dia kayak ada residunya gitu di deket mata rada bingung apakah produknya emang gini atau aku terima produk yang kualitasnya kurang oke
259,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin aja udah keambil barangnya kalau dari produknya semoga awet dan cocok ya
260,proses dikirimnya lama barang so far oke oke saja packingnya super aman
261,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin aja udah keambil barangnya kalau dari produknya semoga awet dan cocok ya
262,akhirnya mendarat pelembab kesayangan
263,pump nya macet
264,no review found
265,barangnya sudah sampaiiii kalau hasilnya memuaskan nanti aku kasih bintang hhehehehr
266,udah botol ketiga mantap deh tipe kulitku kombinasi
267,bahannya ringan gampang menyerap semoga cocok
268,baru pertamakali nyoba
269,seperti megecil
270,produk packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku
